;location;database;code;name;reference product;unit;waste_composting_solid;waste_digestion_liquid;waste_digestion_solid;waste_hazardous_liquid;waste_hazardous_solid;waste_incineration_liquid;waste_incineration_solid;waste_landfill_liquid;waste_landfill_solid;waste_non_hazardous_liquid;waste_non_hazardous_solid;waste_open_burning_solid;waste_recycling_solid;waste_total_liquid;waste_total_solid;Antimony (demand);Bauxite (demand);Borates (demand);Cement (demand);Cobalt (demand);Coke (demand);Copper (demand);Electricity (demand);Fluorspar (demand);Gallium (demand);Gold (demand);Graphite (demand);Helium (demand);Indium (demand);Latex (demand);Lithium (demand);Magnesium (demand);Natural gas (demand);Nickel (demand);Palladium (demand);Petroleum (demand);Phosphate rock (demand);Platinum (demand);Rare earth (demand);Rhodium (demand);Sand (demand);Scandium (demand);Silicon (demand);Silver (demand);Strontium (demand);Tantalum (demand);Tungsten (demand);Vegetable oil (demand);Water (demand);Zinc (demand);parameters full;log parameters;source;worksheet name;amount
7834717cf8f7bf21464b2a095dfbf64f;GLO;ecoinvent_cutoff_3.9_remind_SSP1-Base_2050;7834717cf8f7bf21464b2a095dfbf64f;market for anode, prebake, for aluminium electrolysis;anode, prebake, for aluminium electrolysis;kilogram;-0.0001257871888468182;-1.4592982763856114e-07;5.241103623480998e-07;1.470820699565331e-09;-0.0011974783381824268;2.3318104648836803e-11;-0.0009322641211036632;2.5909003556731528e-12;0.1249813017611752;0.0;0.0;9.617731674326669e-05;0.005053431933653322;0.0006262145898301132;0.29156624241518425;1.0215087074679056e-08;0.001028379260668481;1.1331694443142347e-06;0.0020222162976333683;4.044592310138769e-08;0.13840327023720905;0.00013890485057965158;0.0;0.00015512044871503203;7.388294565064103e-11;1.07736247326731e-09;1.5782099632162145e-05;5.108013035477523e-09;9.479932622347543e-13;1.2757904319661139e-07;2.720534940723454e-07;8.734815715068352e-07;0.0;1.002538106920006e-06;7.529625245235073e-11;0.7026229140607044;0.00017782963442673376;3.60579899455899e-09;7.455887726884261e-08;3.862475525098805e-15;0.01927542957520593;0.0;1.9464791883595476e-05;3.959262211362593e-07;1.517874246732755e-08;4.3119691964908735e-08;0.0;1.306004846587222e-06;3.653334855391751e-05;2.3122722438548488e-05;;;;;
f93936e6321c0d7297da291f6744358d;RoW;ecoinvent_cutoff_3.9_remind_SSP1-Base_2050;f93936e6321c0d7297da291f6744358d;market for biogas;biogas;cubic meter;-0.00018579378597084037;-0.5123227980247738;3.971842564238797e-07;8.324796851654158e-10;-0.0001922987553385889;1.3502905495250347e-11;0.000435433707355935;1.5003227396532963e-12;0.06777341296021945;0.0;0.0;0.0002446474939618812;0.036990233974956335;-0.5121292388629712;0.3243067174544858;8.533729842237297e-09;0.0006412221124753532;8.305623481041634e-07;0.0004471587633083882;1.4163467067285838e-08;0.05571916186259083;0.00017241486274288188;0.0;8.625727881104226e-06;3.799353751924198e-11;6.981594973297832e-10;1.3638512604911142e-05;2.866988139482976e-09;1.0124911414718286e-12;2.270783092063405e-07;2.380469061866359e-07;5.638796425065276e-07;0.0;4.40323824142434e-07;5.7614748600831765e-11;0.008789253763992541;2.9787280082117212e-05;3.003271480187675e-09;5.664746277604962e-08;5.147925881712919e-13;0.017376504732781618;0.0;1.0816478253375978e-05;3.2647324622086554e-07;5.178687863713162e-09;3.515265263287904e-08;0.0;3.672867910062315e-06;3.198497011561505e-05;4.265306054747123e-06;;;;;
539c211beecc4237d96ea968e53d83cf;RoW;ecoinvent_cutoff_3.9_remind_SSP1-Base_2050;539c211beecc4237d96ea968e53d83cf;market for biomethane, medium pressure, vehicle grade;biomethane, medium pressure, vehicle grade;kilogram;-0.00010734127460921303;-1.5241667912248533;1.1166159787082817e-06;5.83075550990895e-09;-0.0010843521115149832;9.43684855589877e-11;0.0003585942595933301;1.0485386633313468e-11;0.05093960961336873;0.0;0.0;0.00013090350525510043;0.01614703104498744;-1.5236488985468104;0.2106140423152967;4.629209221247886e-09;0.0018544176767491388;1.8158390429450963e-06;0.0017273840876645221;2.054066758753273e-08;0.0567071200953696;0.000661545393037144;0.0;3.30342328290197e-05;2.747302112951326e-10;6.560959991978879e-09;1.07306600030027e-05;3.439419743515876e-08;4.2820534592830374e-13;5.665269801195225e-07;1.1564853341954248e-07;2.642718940477494e-06;0.0;6.545434470464505e-07;2.733808665175853e-10;0.0036791474924906383;7.850341880652522e-05;1.4020688117366355e-09;2.674425976008156e-08;3.971775046201615e-14;0.05893773783026532;0.0;9.643095641651758e-05;3.3969334097141067e-07;3.9862580433741593e-08;1.0417029563719096e-07;0.0;1.21816745307313e-05;2.1710250950022827e-05;9.059409306557721e-05;;;;;
a8545fdf18ae8f75037b9a345930690e;RoW;ecoinvent_cutoff_3.9_remind_SSP1-Base_2050;a8545fdf18ae8f75037b9a345930690e;market for hydrogen fluoride;hydrogen fluoride;kilogram;-0.0008057122549320253;-5.700826521707304e-05;7.1181058774585274e-06;9.074684590703233e-09;-0.0076464065228822745;1.4140810933925468e-10;0.006604668845001611;1.571201117327601e-11;0.49360234159169253;0.0;0.0;0.0013809391464095302;0.0893650675802249;0.005119551106699731;1.7894714106668435;1.6253558996892185e-07;0.01678722968400282;1.6357797188870613e-05;0.00929830881037273;1.1564503914470455e-07;0.26824143850034515;0.005375297070622344;0.0;2.0386755564540664;3.558564876753651e-10;1.3080131881375471e-07;0.00017745923253921898;6.460579541078597e-07;1.0146755644192198e-11;2.6405980856387546e-06;2.9980095688272817e-06;6.090270181008044e-06;0.0;6.416710976260967e-06;5.495307215216733e-09;0.07589161761352282;0.0007449148762175004;3.78107029157972e-08;6.730014988628956e-07;4.503949245263295e-14;0.08990052138702796;0.0;0.00013291434219336992;4.445125962481275e-06;5.798135071067089e-06;2.0900270544919317e-06;0.0;1.1170116458112044e-05;0.0003135840184883947;0.0005878530364291681;;;;;
cd90b74afe6770c2cf8a0b351739443a;RoW;ecoinvent_cutoff_3.9_remind_SSP1-Base_2050;cd90b74afe6770c2cf8a0b351739443a;market for scrap tin sheet;scrap tin sheet;kilogram;2.4895862930606533e-05;2.9725857744694686e-07;-8.771391161564738e-08;-7.385829049277733e-11;6.775013490033723e-05;-1.2336869229937478e-12;-0.0004477319649658758;-1.3707631626626506e-13;-0.032011961722747055;0.0;0.0;-3.923201972715337e-06;-0.010815074691924028;-9.243414947022011e-05;-0.0791610859691149;-6.473445178935864e-09;-0.0003266003351405339;-2.151107961221067e-07;-0.004096537082200628;-3.4772402994417966e-09;-0.012161183019226363;-2.2190607900245627e-05;0.0;-4.417083538682049e-06;-2.525790531279306e-12;-4.4897357543945847e-10;-1.0070150627159363e-05;-1.6163994738640006e-09;-5.840780766623515e-13;-5.5306388344265e-08;-1.7393367208469276e-07;-1.8483673078179482e-07;0.0;-2.2229811987517493e-07;-3.808113715823866e-11;-0.002811341741847726;-9.837829120922383e-06;-2.1891102777721066e-09;-3.8279901744528045e-08;-3.0141484723849227e-15;-0.0031106751103153404;0.0;-1.3405413507374775e-06;-2.2928749031886202e-07;-2.1852772339541297e-09;-2.3391231483573186e-08;0.0;-2.2016724896399334e-07;-8.251393898226381e-06;-1.0385739511455818e-06;;;;;
2aa321ba0d6219761008b0722772a356;RoW;ecoinvent_cutoff_3.9_remind_SSP1-Base_2050;2aa321ba0d6219761008b0722772a356;market for benzal chloride;benzal chloride;kilogram;-0.0004801086681885301;-1.0274237034366614e-06;2.534417281407019e-06;1.2681894957563559e-08;-0.005024983287054017;1.729379370813064e-10;0.004405142219075568;1.9215325149322943e-11;0.36241328924739613;0.0;0.0;0.000802133190182443;0.046921870126844234;0.007573956315423587;1.1150274177055983;8.045613652803663e-08;0.010360576079431723;6.798321770499922e-06;0.010232691089703596;7.137744573855188e-08;0.15598965873497075;0.0027589308088394973;0.0;0.00014757297973052544;5.574830304883892e-10;6.677357947495069e-08;0.0001280919457254439;3.294553737702902e-07;7.255033026081914e-12;9.99544016568535e-07;3.893463903318942e-06;7.106243595467237e-06;0.0;3.9602150124311834e-06;2.8770136688855245e-09;0.032709372800191545;0.00025559873220554435;2.682690026220401e-08;4.7288296629250456e-07;1.6053637850413664e-14;0.04096897853721057;0.0;0.00016342271886722086;3.2917102703687905e-06;1.6169270753508978e-07;1.1308679474562811e-06;0.0;7.182768768004676e-06;0.0001566128935903753;0.00028993746223171665;;;;;
208b9b7313739218784fb2dababba348;GLO;ecoinvent_cutoff_3.9_remind_SSP1-Base_2050;208b9b7313739218784fb2dababba348;market for bulk carrier, for dry goods;bulk carrier, for dry goods;unit;-16905.644868741285;-56.0369355732994;105.45759405734515;0.19601840197343326;-380350.5342497417;0.0031306539699095387;146367.80444524292;0.00034785041950366284;15132948.63136921;0.0;0.0;52095.22490853192;841462.2494914383;710165.7144674858;35797005.99183777;2.6202458247071907;246607.09262097807;14935.983630863888;1877869.4145062268;31.22864824035493;139582652.3184913;78996.09942836208;0.0;4844.413708042557;0.009015820723918502;4.966652112029206;2806.2123723165014;24.66950667023718;0.0001682302736347116;34.639154606076566;53.713301158973074;166.94395128997894;0.0;1154.806157492841;0.20089125439884362;1187346.3150758732;13685.593119805098;0.6208670684214278;12.675136743560461;2.161751700862896e-06;735720.782062951;0.0;3824.6437596835503;90.01727771400094;29.732349746406832;72.78247627902294;0.0;247.52667845351564;7279.667651998257;80271.83599931534;;;;;
91e990eb2b2edd62773de6fb08724068;RoW;ecoinvent_cutoff_3.9_remind_SSP1-Base_2050;91e990eb2b2edd62773de6fb08724068;market for sewage sludge, 70% water, WWT, WW from glass production;sewage sludge, 70% water, WWT, WW from glass production;kilogram;4.332040263006213e-05;4.0801821512027133e-07;-1.6439255551347194e-07;-3.90715448113419e-10;1.0769757793666062;-5.661146120496533e-12;-0.0005678637030234875;-6.290161965562594e-13;-0.153469724838961;0.0;0.0;-1.5170959450821504e-05;-0.011511680205785215;-0.00042191347392086056;0.7573117853255661;-1.4704128898079295e-08;-0.0009521176645447008;-5.534793693829048e-07;-0.04209014328306699;-5.544953543683729e-09;-0.020226811691165244;-8.36088803546282e-05;0.0;-3.88909613418126e-05;-1.4876796501389644e-11;-1.7782764056328525e-09;-2.312511324701605e-05;-7.513430759815625e-09;-1.3445159028369525e-12;-1.2950183620863174e-07;-3.978876262876844e-07;-5.05264966117552e-07;0.0;-9.251664034674702e-07;-1.1684674894841996e-10;-0.004061909492307284;-4.307790625365919e-05;-4.984758102307627e-09;-8.653483821136265e-08;-4.125038747757294e-15;-0.004709763500265573;0.0;-5.545733118812506e-06;-5.305918753403625e-07;-7.649035820751933e-09;-6.402121825269416e-08;0.0;-4.0439561902713553e-07;-2.6730246877506654e-05;-5.605486463529229e-06;;;;;
8a9180e2f3ba09cbbf928b887930a815;RoW;ecoinvent_cutoff_3.9_remind_SSP1-Base_2050;8a9180e2f3ba09cbbf928b887930a815;market for butyl acrylate;butyl acrylate;kilogram;-0.0006993601583859931;-2.9100766836764703e-06;6.021885364089356e-06;1.2842756163097878e-08;-0.0027658324710047983;2.053945036336415e-10;0.005806695440580177;2.2821610097896978e-11;0.43921406065150953;0.0;0.0;0.0011653116189387054;0.05953131256167511;0.003334676220264578;1.399166915669112;1.0021034639968347e-07;0.01514798946055214;9.136597835902352e-06;0.011000534989204364;1.4187514221450776e-07;0.30177705218911943;0.0036258305610375233;0.0;0.006507756613809332;6.820530275544718e-10;8.793410256300516e-08;0.00017428521550549826;4.322785402793896e-07;1.049856784744735e-11;2.171324251451814e-06;2.8737065327689497e-06;8.39531354876215e-06;0.0;9.482480596313377e-06;3.817418366371623e-09;0.1967967612784536;0.005556961491097769;3.6235469395802e-08;6.432193360520367e-07;2.4297863110888355e-14;0.07634643028086531;0.0;0.00019152843467947668;4.218566502432441e-06;3.2440063904532876e-07;1.512726954505406e-06;0.0;1.4964340778557783e-05;0.0004217157917772101;0.0003848658252172729;;;;;
93fe2dbdb91bee3f077165278f9f1fa8;GLO;ecoinvent_cutoff_3.9_remind_SSP1-Base_2050;93fe2dbdb91bee3f077165278f9f1fa8;methyl acetate to generic market for solvent, organic;solvent, organic;kilogram;-0.00030970969194630567;-5.406973008298219e-07;1.4302746381638157e-06;3.2779309246120092e-09;-0.0014989562039401147;5.352838131976729e-11;0.0011636816104039155;5.947597555143123e-12;0.16839092348737647;0.0;0.0;0.0003038705808443941;0.024485135106683303;0.001876105460620035;0.5639829299885731;4.003745816847164e-08;0.005154956434737516;3.750507831767147e-06;0.0037412201623413244;6.566612596860746e-07;0.16775633004857265;0.0014562924920514808;0.0;0.00020571923530314975;1.5042963189520582e-10;3.7035528632568754e-08;6.367033450471588e-05;1.818124555582695e-07;3.728744633699124e-12;5.186335631083854e-07;1.0789862662162633e-06;2.3491320037640235e-06;0.0;3.299450633700116e-06;1.596135921042271e-09;0.7823371723717072;0.00027906416051618166;2.2595179720726103e-08;7.316078596941093e-07;3.600899386675321e-13;0.0405526456153387;0.0;5.0216954871658104e-05;1.5744115284534987e-06;8.52376618711862e-08;6.168855821200544e-07;0.0;4.791942714306142e-06;7.602106930685161e-05;0.0001654676353553269;;;;;
fbbc45c575d6004d4ef2227855b434dd;GLO;ecoinvent_cutoff_3.9_remind_SSP1-Base_2050;fbbc45c575d6004d4ef2227855b434dd;market for light emitting diode;light emitting diode;kilogram;-0.018184439799153265;-0.00010658150452658174;0.0002947535302144752;2.016875993256016e-06;-1.0756555285351852;3.213863592728021e-08;-0.35740682067290236;3.570959325761238e-09;9.430669114456188;0.0;0.0;0.020803040438888837;1.9829287743362436;1.4912829814377526;30.2350478216019;1.1588269587034473e-06;0.5382872008155559;0.0010202949350064184;0.28183288324142186;5.390033164712781e-06;14.553946703333693;0.4575046576040828;0.0;1.2753814012703684;1.1972104878556764e-07;3.49532898878894e-07;0.0031988824458415955;2.7322599604181633e-06;1.1220380617701559e-10;8.633072159332461e-05;3.046894946843927e-05;0.0010697097997703511;0.0;0.004056971404584234;1.7463638469184533e-08;1.3668762144954796;0.022877120740909324;3.707921871929552e-07;6.919786195372269e-06;7.095138718946728e-13;2.7504778044823732;0.0;0.04188305889059239;0.00011590750405856438;9.681107183449361e-06;8.861519106543967e-06;0.0;0.00042267286117799303;0.005160875772852668;0.0070985389596937955;;;;;
