;location;database;code;name;reference product;unit;waste_composting_solid;waste_digestion_liquid;waste_digestion_solid;waste_hazardous_liquid;waste_hazardous_solid;waste_incineration_liquid;waste_incineration_solid;waste_landfill_liquid;waste_landfill_solid;waste_non_hazardous_liquid;waste_non_hazardous_solid;waste_open_burning_solid;waste_recycling_solid;waste_total_liquid;waste_total_solid;Antimony (demand);Bauxite (demand);Borates (demand);Cement (demand);Cobalt (demand);Coke (demand);Copper (demand);Electricity (demand);Fluorspar (demand);Gallium (demand);Gold (demand);Graphite (demand);Helium (demand);Indium (demand);Latex (demand);Lithium (demand);Magnesium (demand);Natural gas (demand);Nickel (demand);Palladium (demand);Petroleum (demand);Phosphate rock (demand);Platinum (demand);Rare earth (demand);Rhodium (demand);Sand (demand);Scandium (demand);Silicon (demand);Silver (demand);Strontium (demand);Tantalum (demand);Tungsten (demand);Vegetable oil (demand);Water (demand);Zinc (demand);log parameters;parameters full;amount;worksheet name;source
c434c3c8c929a73fd9362a18ba238460;GLO;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2020;c434c3c8c929a73fd9362a18ba238460;soybean oil, refined, to generic market for vegetable oil, refined;vegetable oil, refined;kilogram;0.00010589108217635011;-3.2637598531149914e-06;0.00019876887005956036;4.320461622164638e-08;-12.738920893272278;6.940414419898327e-10;0.0047640998400969884;7.711571098867448e-11;0.9359063249522007;0.0;0.0;0.0009733025984559804;0.06957066736279069;0.3473862888864417;-10.452578844914399;1.575959592461431e-09;0.011485026116627784;0.0001995283793953517;0.012856809294310241;9.22475120810146e-06;0.40160166112339923;0.0012576404494428822;0.0;0.00019129763044163563;6.38749512608085e-11;1.3102819840149266e-08;2.8358684672467393e-06;6.465840612034256e-08;6.084199149464302e-15;9.822068845646784e-07;6.21632869754185e-06;3.5170735920058306e-06;0.0;9.89971636599886e-06;4.820844844275975e-10;0.17472284716890155;0.07318817139427683;4.033473360643988e-08;1.4668280038944254e-07;9.38369289909168e-14;0.062480376827073233;0.0;3.408371606478534e-05;4.3753130530128386e-06;1.8420504391077165e-07;1.6719319833658753e-07;0.0;0.00017672945641959906;0.0004197454254281983;0.00021215747518022287;;"[{'description': 'fraction', 'id': 'c284793b-4b01-4b90-a12d-99b46685630e', 'unit': 'dimensionless', 'comment': 'Based on data from ""soybean oil refinery operation"" data provider.', 'amount': 0.802, 'pedigree': {'reliability': 4, 'completeness': 1, 'temporal correlation': 1, 'geographical correlation': 1, 'further technological correlation': 1}, 'uncertainty type': 2, 'loc': -0.22, 'scale': 0.09273618495495704, 'scale without pedigree': 0.02449489742783178, 'name': 'fraction_of_crude_oil_PV_to_refinery'}, {'description': 'fraction_to_generic_market', 'id': '2e0401d2-4fd5-48ca-b088-3541e51ed495', 'unit': '% (obsolete)', 'comment': 'It is assumed that 90% of soybean oil, refined is traded on generic vegetable oil market, i.e. its buyers do not care what type of vegetable oil they are buying. Remaining 10% of the production volume (PV) is assumed to be used for uses, where specific type of vegetable oil is required and cannot be substituted by any other vegetable oil.', 'amount': 0.9, 'pedigree': {'reliability': 5, 'completeness': 1, 'temporal correlation': 1, 'geographical correlation': 1, 'further technological correlation': 1}, 'uncertainty type': 2, 'loc': -0.11, 'scale': 0.20149441679609886, 'scale without pedigree': 0.02449489742783178, 'name': 'fraction_to_generic_market'}]";;;
f78e10c602e5167e36a9fdf57972f6ac;GLO;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2020;f78e10c602e5167e36a9fdf57972f6ac;market for liquid manure storage and processing facility;liquid manure storage and processing facility;cubic meter;-0.011210130381718489;-0.0002130484903890668;0.0003988241090108304;1.980611399925907e-06;-0.438085409316074;3.170345352092798e-08;0.5670017041644293;3.522605728057622e-09;855.3632149123334;0.0;0.0;0.278962505130215;726.1981107634186;0.7768037742054114;5358.47788211132;4.251314440387887e-07;1.2494642929459523;0.0002499356963651403;3.6960809019175183;4.320355558435097e-05;263.6339136470147;0.10134715248582198;0.0;0.008082748387649295;2.6972385665776016e-09;2.235763787337794e-07;0.00038767631268528526;9.3722237670338e-07;2.5253724826951613e-13;6.242264566024542e-05;0.00017840440647083196;0.0002674628223880697;0.0;0.0012475201193145617;6.6599752191995255e-09;18.495448896552542;0.04295572992753642;3.2402479867458766e-06;1.3179629738259096e-05;1.8787415480551677e-11;343.3904586341422;0.0;0.0022876754029461767;0.00034783341931912795;4.857036761759579e-05;2.1527745608708524e-06;0.0;0.0006053414486498038;0.3815762871980801;0.12245379817219905;;;;;
055ead93b0ab7ee2f19742ef4a99c9a9;GLO;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2020;055ead93b0ab7ee2f19742ef4a99c9a9;market for used reefer, intermodal shipping container, 40-foot, high-cube;used reefer, intermodal shipping container, 40-foot, high-cube;unit;0.010093906830088041;0.0003820349290361427;-0.0002387741952622101;-8.620726647293013e-07;0.21314309015357882;-1.378286819780403e-08;-205.16622531992374;-1.5314297046723312e-09;-847.1486598881374;0.0;0.0;-115.9401956905028;-8.266912134626192;-0.23131516210358374;-4838.866542522289;-8.988454877491474e-08;-0.7524532071169145;-0.0001526903662213032;-2.823027154674448;-2.364511831962105e-05;-28.835968601001575;-0.06180314334287994;0.0;-0.011798515654786386;-1.0281881229696928e-09;-2.4879988696162747e-07;-0.00020657274859929293;-7.409224248497671e-07;-4.909286714370033e-13;-2.3163101197755452e-05;-0.0002547019599356233;-0.00035922204563847897;0.0;-0.0003842122830658522;-5.84658586303058e-09;-24.292824576102287;-0.046080081238592654;-4.6131021704238705e-06;-1.5942359872456725e-05;-8.982002837704192e-12;-5.167708016353814;0.0;-0.001994663876766625;-0.0004949767752902797;-1.0095917398814238e-05;-2.0150775244461744e-06;0.0;-8.475525732086432e-05;-0.04873833120193532;-0.016103379486842304;;;;;
0403ac1485d58b57c066d638fa822bea;RoW;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2020;0403ac1485d58b57c066d638fa822bea;calcium chloride to generic market for de-icer;de-icer;kilogram;-0.0001547430142384516;-3.058141257074099e-06;8.855165255775294e-06;1.1657148834147201e-08;-0.000641972109828162;1.7715773165428345e-10;0.006416763386843953;1.9684191183876026e-11;0.4936234821622892;0.0;0.0;0.001677952086022293;0.03884312612028517;0.0008014160441842822;1.3590688504490924;1.0480677596959493e-09;0.005784926138055272;2.7320642736563895e-06;0.003785332384005591;5.362027720352111e-08;0.13130249315617384;0.002409876504499603;0.0;8.627600803210941e-05;1.388096812184075e-11;6.325557732817363e-08;1.8828682028716033e-06;3.153555635073969e-07;4.1027867776951125e-16;3.13506045099642e-07;3.8353370363976137e-07;7.059094542978678e-07;0.0;2.3063485589520096e-06;2.4802921276901462e-09;0.039618789136009074;0.00018532773832353558;6.8914056998009396e-09;2.4945064719899856e-08;1.4763081904445596e-14;0.029348950488963313;0.0;2.131368029852206e-05;8.990003197871534e-07;1.8434101151832703e-07;8.62786530468616e-07;0.0;4.746388383698278e-06;9.786931012223794e-05;0.0002620920472028467;;;;;
2e4742745d0680544f8265c1c26e3bcd;RoW;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2020;2e4742745d0680544f8265c1c26e3bcd;market for waste polystyrene isolation, flame-retardant;waste polystyrene isolation, flame-retardant;kilogram;1.3720929024711164e-06;1.0265130174288866e-07;-5.1476792602860564e-08;-2.1957688345198467e-10;3.980520296398493e-05;-3.4839960683461768e-12;-2.0004348052999426;-3.871106502256933e-13;-0.04946352432644337;0.0;0.0;-6.056024284016312e-06;-0.010691027559464;-0.00014404467267383955;-7.1537139334013675;-1.2952794665379325e-11;-0.00013700868872375558;-2.8607418385190404e-08;-0.012268077323356049;-3.6660572441962713e-09;-0.016488985302349927;-1.2797692218783327e-05;0.0;-1.9223241494683895e-05;-2.7807400688462574e-13;-1.1461551841729478e-10;-3.663135446893208e-08;-5.209491083862325e-10;-2.2193941315660026e-17;-5.702448003569541e-09;-3.241194396213967e-08;-4.6877275847378783e-08;0.0;-4.80924575531903e-07;-4.034885962987661e-12;-0.0026005632460493356;-1.9599143038982104e-05;-5.808757362729379e-10;-1.7372723775187766e-09;-1.7442091458333944e-15;-0.0035074857690169225;0.0;-3.0892629055449243e-07;-6.310491429266252e-08;-1.5616861252281573e-09;-1.3998969771834718e-09;0.0;-2.372383176781052e-08;-1.3439094278127983e-05;-8.617680628030557e-07;;;;;
0499fa4e688990715acdaa77ef6fc3d4;GLO;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2020;0499fa4e688990715acdaa77ef6fc3d4;market for battery cell, Li-ion, LFP;battery cell, Li-ion, LFP;kilogram;-0.0007792584546790739;-6.604198436318705e-05;5.9451873998170004e-05;2.290549116023484e-07;-0.12809875716999078;3.653023378140876e-09;-0.09376885667002685;4.058914612590381e-10;4.64213292123144;0.0;0.0;0.004427433045963443;0.2268012436304086;0.044424215499209024;11.267066900938456;2.180676467141409e-08;0.32760502517097917;3.069781682272686e-05;0.05895030783081112;1.017440869250226e-06;1.0871591044643816;0.22727501686949256;0.0;0.24338713140950607;3.27198354509056e-10;1.839876540350148e-07;0.00010557554788795482;9.416596591776643e-07;2.283288087363989e-15;0.003572996030479409;0.14382745787955942;5.818576448721278e-06;0.0;2.4692145554275857e-05;7.2072319507725966e-09;0.5126968153295162;0.5296371605779622;4.439010431255424e-08;2.0138089271996403e-07;2.424704841597879e-13;0.35633798209250733;0.0;0.0010986320415684392;5.224709076437577e-06;2.955524203431849e-06;2.50498423993811e-06;0.0;1.9981198475715677e-05;0.0011423706869381218;0.0009648464207271648;;;;;
e48b43af66fe1564ea0402c209878322;RoW;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2020;e48b43af66fe1564ea0402c209878322;market for lime, hydraulic;lime, hydraulic;kilogram;-9.523397042883385e-06;-1.584419975723288e-07;4.805117630181803e-07;3.3776536316894387e-09;-0.0001796280201987011;5.4537287978543075e-11;4.711016089633595e-05;6.059698288046969e-12;0.027364797318664556;0.0;0.0;3.245390782665914e-05;0.0029986846538654177;0.00015855867001626862;0.0731132550095551;4.2437430000694955e-11;0.0006137105385915026;4.487367442998331e-07;0.00035217722712826;1.7669756386789122e-08;0.02504995979441461;9.943380318457288e-05;0.0;1.001635164540634e-05;4.28899345793815e-12;1.4580373175212374e-10;1.352183405200881e-07;8.876096632777372e-10;4.311820283236232e-16;1.3131437377450086e-07;5.672735300706756e-08;1.1453656361552942e-07;0.0;5.495594942377206e-07;4.992431189701804e-12;0.04280915149641884;4.38669331403324e-05;1.164542861166265e-09;1.0725108587924372e-08;3.742811815479157e-15;0.012691120502504778;0.0;1.9059920640144102e-06;1.1276602540253456e-07;1.4830888231205766e-07;1.7267590134742027e-09;0.0;3.8807247666672816e-07;1.3281791476136592e-05;8.430668859982864e-06;;;;;
14c6ffc4fc6c8126c654750146769e3e;RoW;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2020;14c6ffc4fc6c8126c654750146769e3e;market for wastewater from potato starch production;wastewater from potato starch production;cubic meter;2.8256949436784958e-05;2.9878973710940155e-07;-6.473252203201115e-07;-1.2106177287501519e-08;4.640106575110879;-1.9564496134612677e-10;-0.004870713969037983;-2.173832768876548e-11;-0.3884342130821071;0.0;0.0;-0.0023305583312912374;-0.16000263726096914;-1.8266467706621294;3.0260146266145482;-1.4892124519423574e-10;-0.0020217366685264;-2.206873645543526e-05;-0.037085401130489276;-4.9910073129395845e-08;-0.14550114926616356;-0.00024616821375921444;0.0;-2.3989540845747874e-05;-1.4762393376592754e-11;-9.125386197639758e-10;-6.153477991854912e-07;-4.1176456239094575e-09;-3.950043864948637e-16;-1.260620572217853e-07;-5.236700453810489e-07;-8.468054743193346e-07;0.0;-1.076901826461812e-06;-2.7934271429341354e-11;-0.033790024108265745;-9.102323765504553e-05;-9.388895515848232e-09;-2.6897693497929134e-08;-1.1901757619427614e-14;-0.13063390127340266;0.0;-7.545922325751884e-06;-1.0258975216888519e-06;-1.8068891402316178e-08;-9.714908290890551e-09;0.0;-5.901781214151488e-07;-0.00026027191021632166;-2.009235173463732e-05;;;;;
856e61df08151a0ade129c99b8e63b94;GLO;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2020;856e61df08151a0ade129c99b8e63b94;market for indium;indium;kilogram;-0.012169784609199668;-0.00010303008794296864;0.0003995024591191584;8.881593152983905e-06;1.1931876672856927;1.3672009017712034e-07;8.710015947006255;1.5191120187602252e-08;16.237004472848103;0.0;0.0;0.04900352147042041;2.3847927555494324;0.3451153640434974;54.4099381705847;0.0001333751595060196;0.45467239854267855;0.0027018012231068405;0.6325000390860543;6.297942203592921e-06;11.206592234094211;0.35290077010008347;0.0;0.01015513572200587;1.1378312467584964e-08;3.276922114172965e-07;0.00020251911905214639;4.373933074612041e-06;1.82082652967078e-14;0.00011934694816525419;1.2919653880565273e-05;0.0003076866410444538;0.0;0.000399061899593054;1.3380575546685605e-08;5.059940517168677;0.037348823070163295;3.2875655352668284e-07;3.3377483765927477e-06;1.539929126012764e-12;3.431926430542866;0.0;0.0036432661546143934;6.035800878766252e-05;0.013326251832312478;4.469514972024863e-06;0.0;0.00021071460978028397;0.006583582026818909;0.08742862611445443;;;;;
a79be1f858987bb245ec10175dc88f4f;RoW;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2020;a79be1f858987bb245ec10175dc88f4f;market for residual wood, dry;residual wood, dry;cubic meter;-0.05480799917765688;-2.7194027453756422e-05;0.06375679376102525;1.8878400684180288e-06;-0.7803606195946291;3.0356849007104575e-08;-0.037785882649885374;3.3729830135892666e-09;14.500274237690112;0.0;0.0;0.012198484911493638;1.9017662184210105;0.09974493133825299;15.795417673434393;2.0144591704428854e-08;0.14020539946466617;0.00017340780501154455;0.19234198563740632;1.3184630427962988e-05;18.199848229079382;0.02534006772070734;0.0;0.0032456156930302585;4.932022731895348e-09;2.9410966138436255e-07;6.128154215695256e-05;1.7043765453115132e-06;1.7286100214267796e-14;0.0010471319165962288;2.019946526210581e-05;5.385701060261726e-05;0.0;0.0009888114223904675;1.1699530367985796e-08;9.729544254554844;0.021237964108177923;4.981894657614828e-07;8.358308143987677e-06;1.2838916321619978e-11;1.5232798289930751;0.0;0.0010417258789835425;4.126973877257746e-05;2.262877320382223e-06;3.939939318037299e-06;0.0;0.048439479408854014;0.008216306096231528;0.004276141445733776;;;;;
ea0640a1208690c28984b17f7b69c710;GLO;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2020;ea0640a1208690c28984b17f7b69c710;market for aubergine;aubergine;kilogram;-4.589881272209321;-9.703334386461744e-05;0.0577645454603638;5.068896166608008e-09;-0.0003785398507100346;8.125175596311229e-11;0.07187028117176522;9.027972324259946e-12;0.24326018181625791;0.0;0.0;6.509360185479705e-05;0.0034787587398450327;0.00041111286856421354;-3.618445949753787;2.3214589298325398e-10;0.001877981323298357;1.1033399273184695e-06;0.0016518326499360338;5.953763575454412e-08;0.12843529655624725;0.0002898076713172479;0.0;2.1821190989975144e-05;7.421677866578352e-12;1.9597942981463673e-09;5.43960427338923e-07;8.981098112926515e-09;2.632228702446073e-13;2.4219002633036033e-07;6.692980709161221e-07;8.951220419261083e-07;0.0;2.831301996397912e-06;6.843437049974599e-11;0.04795231551751045;0.009628987553409752;1.1145979015563781e-08;4.0822933113794624e-08;8.886903487154002e-13;0.008841484870076875;0.0;5.9763148320536675e-06;1.1939075636504742e-06;2.634952130192918e-08;2.3443315113080246e-08;0.0;1.9929237659212463e-06;0.0001126534430669322;1.5829289519951958e-05;;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";;;
864c358f9f6012bc0f8fb9d6ace2c973;GLO;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2020;864c358f9f6012bc0f8fb9d6ace2c973;market for solvent, organic;solvent, organic;kilogram;-0.00010878363511105728;-3.395704581314472e-07;1.226751573275709e-06;1.0584609520195843e-08;-0.001076023381759443;1.7050864428514726e-10;0.0009874874834279103;1.8945403744286412e-11;0.19055432565927086;0.0;0.0;0.0002684218604872505;0.020467635398250295;0.0009261900672321362;0.588876814929237;6.642565512947729e-10;0.0036197576325037594;2.224098770415681e-06;0.00408973704977991;9.349610068327443e-07;0.20178889954170476;0.0012915211664425142;0.0;0.00020473495663920577;1.2507530695561625e-11;3.257020749035239e-08;1.319296828636413e-06;1.6234987545590867e-07;8.097736143519569e-17;1.918922322626648e-07;3.584115028938475e-07;6.308808198364304e-07;0.0;2.6464937120197063e-06;1.392150340483506e-09;1.056950062436756;0.000280363482100293;1.967026842279539e-08;7.343297101925071e-07;3.727578695987869e-12;0.04499386231279585;0.0;1.422009633580084e-05;7.820252639028866e-07;7.41149219934789e-08;4.4344135293153437e-07;0.0;1.7658917720039052e-06;8.58532018745432e-05;0.00014658332982386428;;;;;
6fb5ffbf0e642eed3d415a143eab5079;GLO;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2020;6fb5ffbf0e642eed3d415a143eab5079;market for battery, lead acid, rechargeable, stationary;battery, lead acid, rechargeable, stationary;kilogram;-0.00021064411341343683;-0.00011591252184703925;1.4013501233192007e-05;8.974236020213014e-08;-0.0017040586947242933;1.4257231125766555e-09;0.015231040832812943;1.5841366933956864e-10;0.6290722849202546;0.0;0.0;0.0020258398662619153;0.1289769095226189;0.03496644426693579;2.03761117658609;1.0234641788316503e-07;0.010580644993116612;0.009540209058411965;0.007681494198412532;1.5594355639269987e-07;0.28097073068414974;0.012153002711775388;0.0;0.00036587188241656585;1.1706408702976193e-10;1.117534297651545e-07;4.26974975611634e-06;5.827217935498997e-07;1.628716594770655e-14;2.6702968785550946e-06;1.041320855596907e-06;3.4510390707797605e-06;0.0;5.613618166851207e-06;4.773584265644422e-10;0.12102817581478452;0.0008662576590050431;1.9405908446886833e-08;8.605887106284086e-08;1.105816902948651e-12;0.2712879413561296;0.0;5.797220658828565e-05;0.00010301796705778507;1.9816489950381862e-05;1.1837396263138858e-05;0.0;6.37862844123164e-06;0.0004150749508187367;0.0007292468863415349;;;;;
28d064dafa33526445db5d34e073c09d;GLO;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2020;28d064dafa33526445db5d34e073c09d;market for air distribution terminal panel, steel, 120 m3/h;air distribution terminal panel, steel, 120 m3/h;unit;-0.007795895523708926;-4.6747909348992785e-05;9.426634582191903e-05;8.229364952291315e-07;-0.11586550915026478;1.30054664992408e-08;0.458107240139855;1.445051743528355e-09;14.592024929185685;0.0;0.0;0.03129426151764026;2.7225987474507716;0.2833945394266306;50.67395572258747;3.988585274793564e-06;0.2949846703992711;0.0001261129639605396;1.3576007001163533;1.3081025143184591e-05;108.18135146464132;0.1054824787362202;0.0;0.0016334104056402174;1.0717327358161562e-09;9.773096203894501e-08;0.0003188943683509632;5.876761439979436e-07;7.411802106439037e-15;1.918984151279704e-05;2.1303972934902497e-05;3.6734414610351176e-05;0.0;0.000496530348900234;3.756362544646532e-09;1.8849963469669386;0.011731347458473408;2.9138974790059174e-07;1.2748606956001712e-06;1.2343315859836923e-12;1.8779532519767164;0.0;0.002969844377763258;3.284869057508103e-05;0.00042777362911086155;1.2352408104013632e-06;0.0;0.00015143807666299347;0.005552663922658488;1.2306472916112234;;;;;
71dc04279a586159024337504f7e4d5f;GLO;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2020;71dc04279a586159024337504f7e4d5f;market for barium hydroxide;barium hydroxide;kilogram;-0.00036872894937079874;-8.643873602959963e-07;3.7553675627723233e-06;8.623422266603115e-08;-0.002130096234209721;1.3847955893494564e-09;0.007575316707237596;1.5386616704111483e-10;0.7328899407187409;0.0;0.0;0.0010343429693978267;0.09021282896256456;0.002577031316719247;2.2116582392925803;2.0003713962526793e-09;0.01394856239765171;7.798871932411854e-06;0.008935328658933402;2.073976144983377e-07;7.061064952916207;0.0048825758893160836;0.0;0.0002152974371304298;1.3332193773356764e-10;1.0730725356189307e-07;4.906939686196397e-06;5.409738840155615e-07;3.457283731379454e-16;8.930458738848718e-07;1.4581722086884754e-06;3.001862378919401e-06;0.0;3.7744404209148188e-06;4.1970608340163525e-09;0.1495199862767372;0.0005744855060692573;2.691801705741261e-08;1.0893701263594807e-07;3.7936245176671554e-14;0.10247564909992901;0.0;6.56806770775424e-05;3.156164719198456e-06;2.2519282350121014e-07;1.459870163008036e-06;0.0;7.311900183056541e-06;0.00038601555844454036;0.00047063458082894613;;;;;
b7bf67e6f0e0f1507a07b9c03275c5a9;GLO;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2020;b7bf67e6f0e0f1507a07b9c03275c5a9;market for aluminium removed by turning, primarily dressing, conventional;aluminium removed by turning, primarily dressing, conventional;kilogram;-0.00036156500960074294;-6.0523042526622834e-06;1.995611667524718e-05;1.3271239186291653e-07;-0.10255661595537947;2.1191356488592923e-09;0.32412678219649316;2.3545950192067107e-10;1.9897998295906538;0.0;0.0;0.13281443729834388;0.497732929662276;0.17942154760392867;8.972649865050204;4.772586157230408e-08;3.0740138176226286;8.320848115467404e-05;0.05069303382513264;3.279478520523122e-07;1.1898201454591975;0.00773532674289583;0.0;0.0013702339287629264;1.1111448238929519e-10;9.061902060614388e-09;0.0011669740763406817;5.352815379300143e-08;1.7519927501772198e-15;3.428374549051893e-06;1.2871815310494123e-06;2.811326376914638e-06;0.0;5.9412907204277825e-06;3.4383049010616176e-10;0.4592649749924726;0.0020355433480813206;2.469664932788334e-08;1.4849581421702466e-07;1.0616716345580699e-13;0.3168294631907134;0.0;0.011683077557223682;2.5917415316470007e-06;5.142636419168214e-06;1.1931408690604094e-07;0.0;2.323936183237793e-05;0.0011326700786621615;0.014604135436153827;;;;;
622e2e9fb85566a84ba05d1a11b7797e;GLO;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2020;622e2e9fb85566a84ba05d1a11b7797e;market for used trawler, steel;used trawler, steel;kilogram;2.995302258776423e-08;1.1283814305499406e-09;-7.200237839951077e-10;-2.9222855957262138e-12;0.0003074780904558225;-4.6381541480928187e-14;-0.00620790588374946;-5.153504289020355e-15;-0.00826309451274207;0.0;0.0;-0.0008701240732285697;-4.1502351721951345e-05;-1.4180283195468025e-06;-0.04752424751085826;-1.3575038902683687e-13;-1.317725170210809e-06;-7.747783099088904e-10;-8.07409771628102e-05;-9.847716163940119e-11;-8.547890607432886e-05;-1.562073558655132e-07;0.0;-2.133049074387097e-07;-3.556107676196238e-15;-1.2595928230645532e-12;-3.6236068908781624e-10;-5.673354244900175e-12;-3.6846569629023306e-19;-6.040906875368991e-11;-3.6697420348368e-10;-5.352317665933237e-10;0.0;-1.9271606186951032e-09;-4.4109322919487666e-14;-8.367645592897811e-05;-2.3539339172390912e-07;-7.561598148790391e-12;-7.12086311035725e-11;-2.4647640477232868e-17;-1.800218081166736e-05;0.0;-3.589178625667292e-09;-7.153437973126849e-10;-1.5796984437901242e-11;-1.52388094849545e-11;0.0;-2.666752363967009e-10;-9.680580967174113e-08;-1.0393413587671686e-08;;;;;
28f70da9e60e0b01b2afb576a59264e9;GLO;ecoinvent_cutoff_3.9_remind_SSP2-NPi_2020;28f70da9e60e0b01b2afb576a59264e9;market for maintenance, container ship;maintenance, container ship;unit;-345.15405904327514;-11.599478546186575;59.343923645647834;0.09302091372005612;-140813.19518027012;0.0014855417784274331;124782.81174154536;0.0001650601873547627;3916196.5506636584;0.0;0.0;1532.0400738456449;87250.03088863708;81110.5932088142;9858016.315143844;0.006021834747574853;26149.295461958558;32.442828707274785;254731.1675715161;4.045913121893985;18232525.917710714;3645.281680902934;0.0;272.3969303084672;0.00012501849222993123;0.057030657997070806;19.74456048749704;0.2859430654368838;2.22954628367535e-09;2.3904630700325877;4.301228988226531;6.024423623360195;0.0;83.46351396286022;0.0022330458435789085;429560.82193833747;13950.923583566693;0.06572843354908152;0.29369767320500884;1.3741004513150371e-06;637381.1644613763;0.0;75.64223086781872;7.182193217867849;0.6958834138475409;0.7618679232386332;0.0;44.591799663034394;20814.319568050425;361.5883874244841;;;;;
