;location;database;code;name;reference product;unit;waste_composting_solid;waste_digestion_liquid;waste_digestion_solid;waste_hazardous_liquid;waste_hazardous_solid;waste_incineration_liquid;waste_incineration_solid;waste_landfill_liquid;waste_landfill_solid;waste_non_hazardous_liquid;waste_non_hazardous_solid;waste_open_burning_solid;waste_recycling_solid;waste_total_liquid;waste_total_solid;Antimony (demand);Bauxite (demand);Borates (demand);Cement (demand);Cobalt (demand);Coke (demand);Copper (demand);Electricity (demand);Fluorspar (demand);Gallium (demand);Gold (demand);Graphite (demand);Helium (demand);Indium (demand);Latex (demand);Lithium (demand);Magnesium (demand);Natural gas (demand);Nickel (demand);Palladium (demand);Petroleum (demand);Phosphate rock (demand);Platinum (demand);Rare earth (demand);Rhodium (demand);Sand (demand);Scandium (demand);Silicon (demand);Silver (demand);Strontium (demand);Tantalum (demand);Tungsten (demand);Vegetable oil (demand);Water (demand);Zinc (demand);log parameters;parameters full;source;worksheet name;amount
9b2ca968227a192b046d027b22d4168f;GLO;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;9b2ca968227a192b046d027b22d4168f;market for cast iron removed by drilling, computer numerical controlled;cast iron removed by drilling, computer numerical controlled;kilogram;-0.0007211068448237011;-1.9920044229238545e-06;1.3524741101655146e-05;2.4399837981052255e-08;-0.11670578771346961;3.9132917426284867e-10;0.2949651231992244;4.348101666288187e-11;1.7785013918827468;0.0;0.0;0.13239615865802118;0.4459023446621094;0.18671817682365338;8.17338803081604;2.731409881240016e-07;0.016767741906337705;5.192768525229078e-05;0.11098180266818507;1.5988398067087758e-07;8.241963934140973;0.0014557493953565195;0.0;0.00011415158241745506;5.338610966393276e-10;7.067888716872298e-09;0.00013207962241459828;3.3569138394153175e-08;3.387506297423821e-12;1.9902424653640715e-06;2.302801577210295e-06;7.426866431318795e-06;0.0;4.125865906969049e-06;4.3787656968162435e-10;0.1276319170729233;0.0008796528688198433;3.6439827734353314e-08;7.368083812710208e-07;7.05600863472478e-14;0.21133183507974343;0.0;0.0001689660334255231;4.0735302833627e-06;8.129903950992914e-07;2.3997871462124234e-07;0.0;1.1426198694965824e-05;0.0009240743672393973;0.0021947269983246197;;;;;
f343e928b48888dec8e53a8c3490556d;GLO;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;f343e928b48888dec8e53a8c3490556d;market for photovoltaic slanted-roof installation, 3kWp, ribbon-Si, panel, mounted, on roof;photovoltaic slanted-roof installation, 3kWp, ribbon-Si, panel, mounted, on roof;unit;-0.8108752658644047;-0.01811614979043482;0.1587751625389896;8.369245617591953e-05;-47.563622829228684;1.340935957933236e-06;83.2242569907539;1.489928749641086e-07;800.7252600556968;0.0;0.0;9.025815687835976;198.8166534575152;31.505275083589325;2937.095845963221;0.00021917210795398937;397.8231815693672;0.4078246893629673;34.95493360561045;0.002249991421271232;1584.175894632247;58.37340150972219;0.0;6.604274861986661;1.8014728536082507e-06;0.0007464798938243781;2.5476142262052193;0.003848901803961862;2.5686699027362295e-09;0.16848187457595323;0.0017344284133270227;2.0931113294359838;0.0;0.04103811319880322;8.829107908733159e-07;137.0420525168217;2.792329301517657;2.7453466403229144e-05;0.0005317347603222041;8.781421239677413e-11;388.9887179526796;0.0;42.267214629594854;0.2357404829238493;0.003012271550808239;0.1287225668517757;0.0;0.02156003101018087;0.43895431773769744;3.6435270953821193;;;;;
495616378b5d9013197ab093e3181662;GLO;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;495616378b5d9013197ab093e3181662;market for air filter, in exhaust air valve;air filter, in exhaust air valve;unit;-6.263551185904774e-05;-1.6260031687882132e-07;4.6814946949288207e-07;8.585148200023308e-09;-0.0005613927512882049;1.3696953310723394e-10;0.0018631325686359898;1.5218836067005155e-11;0.04693147510702325;0.0;0.0;0.0003665266319767379;0.008706447890454695;0.0008467792712808184;0.17635412372234358;1.5109490790774776e-08;0.001520426154730655;8.577941899010992e-07;0.000874941820868996;8.079117334179221e-06;0.023276499303618938;0.0004054600764100837;0.0;2.6540085992175694e-05;1.484301719482571e-10;4.020623741571958e-09;9.481272799100058e-06;2.0829921063983883e-08;3.9629194326802485e-13;1.290017187334605e-07;1.5644609901575003e-07;1.4684183358025185e-06;0.0;4.1659293401898985e-07;1.7570168894981098e-10;0.008684003131248173;5.395939905855524e-05;2.329305096998201e-09;4.45055866386751e-08;4.3497274044257e-15;0.007716807120950567;0.0;3.932364393185353e-05;3.2189395288719784e-07;2.7109574558396325e-08;7.221919484144754e-08;0.0;8.917732360316534e-07;2.4034290303913054e-05;3.3366435711498415e-05;;;;;
946574db5d4abbccd83212f14c786f68;GLO;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;946574db5d4abbccd83212f14c786f68;market for inverter, for electric passenger car;inverter, for electric passenger car;kilogram;-0.004905487921653661;-0.0011158228736678425;0.00018988709094414717;5.26867297513555e-07;-0.13147029939388197;8.404630309852892e-09;-0.026673301422871786;9.33847754224976e-10;2.9929951992658665;0.0;0.0;0.01270097885288581;0.5154672903176707;0.18959653270397908;9.657506742142262;9.783955314596249e-07;2.697486830404133;0.0038721188540440377;0.1711690203895425;2.1462120720788694e-06;3.5090006794464332;0.40842455269547556;0.0;0.007730042308882027;1.219358006681744e-08;0.00014008527473375208;0.001363693783517565;0.0006925364677422552;1.2625992696623849e-11;5.700131862195569e-05;6.280984872516542e-06;0.00011114111107009806;0.0;0.0018995624016467498;6.0197343063207975e-06;0.8333519453426839;0.06746078055945405;1.0567080598847056e-07;2.174703291585323e-06;1.023171991092664e-11;0.7583177572632142;0.0;0.014525753190136919;0.0002846492074909183;3.199218122150137e-05;2.013644241903517e-06;0.0;8.779281446001065e-05;0.002079682650304228;0.024113933476276078;;;;;
6ef050acf60a2629f936e28e8edab112;RoW;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;6ef050acf60a2629f936e28e8edab112;market for fluorine, liquid;fluorine, liquid;kilogram;-0.0012030945073572658;-6.560674306531736e-05;1.647496907155005e-05;1.7361166903884427e-07;-0.012772674806917123;2.8216432913623625e-09;0.01150654505930646;3.135159017968552e-10;1.027803246081275;0.0;0.0;0.0023134141564132354;0.2084788202191003;0.009923792585249534;3.5882974895475406;4.0434059418411343e-07;0.04054374626338776;3.689734821904737e-05;0.01960466107224728;3.6699850114682216e-07;0.6841341061302885;0.010062021840297104;0.0;2.324308140560731;5.6464121387943e-09;1.8217832539189728e-07;0.00020889070653172726;9.481754769542694e-07;4.347316166868376e-12;4.6118591859923714e-06;3.032870566555243e-06;5.370578865942551e-05;0.0;9.259038228831073e-06;7.358616981656997e-09;0.13974605255765157;0.001426988781321043;4.9090276634337475e-08;9.30416509905707e-07;7.544327409133085e-14;0.1756845400856969;0.0;0.0014359177573735338;8.865565733320051e-06;6.805812052309231e-06;2.7056126356843706e-06;0.0;2.263092179523963e-05;0.0005702315573877822;0.001089497740236969;;;;;
5483cf3c9cfd9444271c324162c0fa2c;RoW;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;5483cf3c9cfd9444271c324162c0fa2c;market for cement, CEM IV/A;cement, CEM IV/A;kilogram;-8.061114758429327e-05;-2.3652366513805082e-07;9.723869024023683e-07;1.2759846402174302e-09;-0.00021436600928701987;2.06066934067787e-11;0.00036902784544260326;2.2896324585940927e-12;0.06924471797845339;0.0;0.0;5.337850659490424e-05;0.004817867433187413;0.00023001549999993466;0.16535266997683348;5.614145112783645e-08;0.005695953689328427;8.258769470307414e-07;0.0004461175880929283;1.6651261816604872e-08;0.026003835813972524;0.00020471701730372503;0.0;1.2728783264316314e-05;3.662875279829718e-11;7.643567542190956e-10;1.9604540570843863e-05;3.115964194999835e-09;5.24954577529168e-13;1.8272472693027334e-07;4.3603022196432433e-07;8.588563892117466e-07;0.0;6.237721033110415e-07;5.3893682121641866e-11;0.0304364064000304;6.483144930714958e-05;6.465199799721057e-09;1.499804564188966e-07;1.280820478373067e-14;0.010388238735673374;0.0;1.2968019901458528e-05;7.574463116222044e-07;3.389290452467983e-08;3.2021737017390466e-08;0.0;9.325258867232934e-07;0.0002393804108207649;1.2910476385259498e-05;;;;;
dd5dd245e75dc87e0219510c31f84652;GLO;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;dd5dd245e75dc87e0219510c31f84652;market for tert-butyl amine;tert-butyl amine;kilogram;-0.0011745899994901;-2.2452839833923462e-05;8.760180973759188e-06;6.8903663154939e-08;-0.012237122949448218;1.0257963244388824e-09;0.01652496283299141;1.1397736230545187e-10;6.7417762396221095;0.0;0.0;0.0021084921778807535;0.12819938267859135;0.01977568717396747;14.653583997368955;4.2848882585194777e-07;0.0262922456518398;1.8400419522456528e-05;0.03336231269685968;2.572696153687082e-07;0.6734959727347136;0.007864186272677784;0.0;0.0006383307148603795;1.423469196976418e-09;1.8589542309191711e-07;0.00021367720958404105;9.301396887488531e-07;5.1563766716094105e-12;2.1980586670939667e-06;3.6255195325376507e-06;1.691497395279648e-05;0.0;4.145937073041934e-05;7.548473082413974e-09;0.15941802647526504;0.0012339684692591613;5.897198721284378e-08;1.1128359717938862e-06;1.0688203303586003e-13;0.12755651562448111;0.0;0.00040909765564173505;7.205357751056466e-06;2.4693223222181937e-06;2.764961906100033e-06;0.0;1.387996129554538e-05;0.0004392893262308898;0.0008355922798582029;;;;;
400acf14a6604106b4c592f29b5f8fa5;World;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;400acf14a6604106b4c592f29b5f8fa5;market for cement, CEM V/A;cement, CEM V/A;kilogram;-9.690871847887515e-05;-2.5069776642152704e-07;1.0453959029251094e-06;1.5639998676683876e-09;-0.0002227967706369429;2.5200585564226613e-11;0.00042952293496536164;2.8000648888409326e-12;0.08550829934740636;0.0;0.0;5.965590572088688e-05;0.005278205663095507;0.00047642566220599695;0.20353986368469115;5.606938564978689e-08;0.004396237843790483;9.294295301907339e-07;0.00047126110480279605;1.7638307527231553e-08;0.02595922060478901;0.0002289400957337466;0.0;1.4061901191565454e-05;4.116604850051977e-11;1.0045435037107395e-09;2.9934686812414465e-05;3.967793100056172e-09;7.699669167716334e-13;1.9481647437041409e-07;5.06904396425995e-07;9.443838020184056e-07;0.0;6.650922680502561e-07;7.599773363316152e-11;0.025377371409221198;7.652564346570124e-05;8.363641862768127e-09;1.4906128005153756e-07;1.4285098428376766e-14;0.009122066468113156;0.0;1.4074378070069362e-05;8.415692840660622e-07;2.7518476222798797e-08;4.607416894288575e-08;0.0;8.664568508831951e-07;0.00017586023538714555;1.4561366120191796e-05;;;;;
7000efd5542737d4aea9cfcfc70c3dab;RoW;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;7000efd5542737d4aea9cfcfc70c3dab;market for NMC111 oxide;NMC111 oxide;kilogram;-0.007531647444195223;-0.0030749915597953646;6.141104992252022e-05;2.360619559753575e-06;-0.6962241976591459;3.3207523970717657e-08;0.008176766057050058;3.689724656547032e-09;38.8614964008562;0.0;0.0;0.007989789293247111;3.2971111704002287;1.1027030921902647;140.96469779300853;1.967493678205692e-06;0.1347500319958038;0.00045199732520564794;0.301836094839499;2.6139343421283707e-06;3.649144560432715;0.03207066809481713;0.0;0.0024028547305083997;5.824291304064559e-09;4.2144720480670447e-07;0.0009275134045519067;4.301850374184834e-06;2.1986338649399313e-11;1.7332283958207926e-05;0.3830171632457143;6.707020142022272e-05;0.0;0.017087065737160012;1.828722702365403e-08;1.7198545809102295;0.007721652245530292;3.0858709027479386e-07;5.5154081736086606e-06;2.8016246061909478e-11;1.2464736567747474;0.0;0.0016490067435499236;3.22043441406877e-05;9.441483629283448e-06;6.445394754835501e-06;0.0;6.595570289576368e-05;0.11361858130679732;0.0024632187115841224;;;;;
79bd3d97d2026a82ab122212b6f0151c;GLO;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;79bd3d97d2026a82ab122212b6f0151c;market for aluminium removed by turning, primarily roughing, conventional;aluminium removed by turning, primarily roughing, conventional;kilogram;-0.0009840627590168313;-6.112113617690719e-06;2.0698001180716384e-05;7.26623845170773e-08;-0.10303094980975185;1.1577209948907518e-09;0.3242870385226462;1.2863565811221943e-10;1.8950653276922136;0.0;0.0;0.13278753927721132;0.49577077107530854;0.17988619287484905;8.770684082893785;3.525863243966731e-07;3.0775205078327375;8.585086132037967e-05;0.05047409572762357;2.924352998871302e-07;1.1414652371515988;0.007564522662993094;0.0;0.001394401489319739;5.780309974914154e-10;1.302721739685267e-08;0.0013257923514000095;6.696507318388941e-08;4.371936864377945e-12;3.260315637914159e-06;2.7652106153300903e-06;8.508026342436337e-06;0.0;6.9676668962300995e-06;7.203374876612558e-10;0.4137421391974857;0.002238013380180551;4.5948496615388946e-08;8.769937082816819e-07;8.894850569763554e-14;0.3096588256453378;0.0;0.011807335589285168;4.816225164982039e-06;5.1609384573485524e-06;3.645751308292361e-07;0.0;2.587947466368489e-05;0.0010875891696542567;0.0146250909950348;;;;;
36d70c414913a62700d40b5ff8369568;GLO;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;36d70c414913a62700d40b5ff8369568;market for used Li-ion battery;used Li-ion battery;kilogram;0.0002485898081177247;3.3285276921301446e-06;-2.577484299807731e-06;-1.82452849139148e-08;0.0017948560500119712;-2.8460659431312834e-10;-0.04985968200879981;-3.1622952960269554e-11;-0.9688926399764156;0.0;0.0;-0.027070039089468312;-0.06156912461360523;-0.002673593831029157;-2.7105362236749784;-1.1062940496213517e-07;-0.006437394541117232;-4.0720272782975e-06;-0.0044518048088104875;-4.98716320941682e-08;-0.1077515400888295;-0.001373220447749513;0.0;-0.0013534987807250938;-4.4348402062226267e-10;-3.0016805770368343e-08;-5.713657742190853e-05;-1.518139933852471e-07;-1.3635870425736712e-12;-4.842958863112554e-07;-9.556270523476461e-07;-4.980638085131104e-06;0.0;-2.155382687454635e-06;-1.244165359570909e-09;-0.027811065015212445;-0.0012178288870667746;-1.5459611969618116e-08;-2.815560519422169e-07;-2.1544389228817042e-14;-0.03420327030318098;0.0;-0.00012340810908418473;-1.8991606968891062e-06;-3.824591193992668e-07;-4.7024659611285926e-07;0.0;-2.813204296112131e-06;-0.00014924943711535537;-0.00028692804975386443;;;;;
f53d5da00f5e44fa2b8e0012e0c21b02;GLO;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;f53d5da00f5e44fa2b8e0012e0c21b02;market for cast iron removed by turning, average, computer numerical controlled;cast iron removed by turning, average, computer numerical controlled;kilogram;-0.0007510083453584026;-2.300450330243458e-06;1.4286355789286415e-05;4.260108499536033e-08;-0.11707981380406274;6.834746695183214e-10;0.29514403929806526;7.594162523140339e-11;1.822287622962053;0.0;0.0;0.13245249344042762;0.4518074924377434;0.1870510185007833;8.301642433680948;2.774121948541936e-07;0.01819745986027071;5.4333566076650307e-05;0.11155612119219704;1.75438730050548e-07;8.266160357906777;0.0023460161401413393;0.0;0.00013296900720851176;9.043697268202889e-10;7.492991099718074e-09;0.00013655206760635844;3.8605048915114196e-08;3.4561295571039284e-12;3.3241575359715613e-06;2.3405925519730573e-06;1.0729559585290538e-05;0.0;4.391033020398551e-06;4.5737809186530686e-10;0.13023031977684874;0.0009246094261092857;3.702151135861453e-08;7.490329213670984e-07;7.23642579536527e-14;0.21938625786771587;0.0;0.00025973158956248057;4.362325329886393e-06;8.29737694603158e-07;2.505807965247403e-07;0.0;1.217755235919873e-05;0.0009445886061142201;0.0022139133665219023;;;;;
0ca4b03b041b33cef8697c3ee132fd79;GLO;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;0ca4b03b041b33cef8697c3ee132fd79;market for oil power plant, 500MW;oil power plant, 500MW;unit;-102866.48097528609;-208.7247655849779;497.01409480678603;0.7640548185278105;-882361.8054257262;0.012220580734317001;-50136.58603579558;0.0013578422195070577;188539631.48405758;0.0;0.0;68915.46637829865;2087957.68283446;1278892.5708468691;904058949.048336;16.85125276998634;1581268.356429164;336.8348011281839;5625512.165476967;59.55341797376477;354178889.6415653;1280495.3204376062;0.0;11527.58846335803;0.015290875006128943;0.37419141760028646;7906.447332069745;1.6718138590788467;0.00021867489493956253;131.96566450944405;144.12830298713882;303.39554116259586;0.0;1949.8277560804543;0.024968228714664725;11669064.696017297;82731.51872607115;2.306688078178902;51.01739779508249;9.840520249595222e-06;46452691.41448483;0.0;8584.511234792793;242.57234690691953;9.441139291594475;14.198189992413992;0.0;825.7608738586729;57437.671500707955;8123.4977721795385;;;;;
1c3de4c0dd8d3e091273956346eb5e51;GLO;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;1c3de4c0dd8d3e091273956346eb5e51;market for redmud from bauxite digestion;redmud from bauxite digestion;kilogram;1.961108230025526e-05;2.720034810875617e-06;-7.044098084124628e-08;-7.415938512830545e-11;4.9901161430839354e-05;-1.220712928377522e-12;-6.07994537702086e-06;-1.3563476139841014e-13;-0.010881542058791535;0.0;0.0;-2.44566549016581e-06;-0.00018868092566175318;-3.851968437198376e-05;-0.023085708249190647;-8.045758159939217e-09;-0.00016010543522607194;-9.552266067435153e-08;-4.540470486261339e-05;-2.7815602998368214e-09;-0.003070110207508599;-1.1538353251246358e-05;0.0;-2.324897416725485e-06;-1.2498683952222968e-12;-1.3145871223908783e-10;-4.005256928308261e-06;-4.676073390857909e-10;-1.0041750654978194e-13;-1.4203941188240184e-08;-7.122558214333044e-08;-9.330133879818836e-08;0.0;-6.23075315987754e-08;-9.940092181646922e-12;-0.0053578687409708906;-1.2059459550598577e-05;-1.1687504844227476e-09;-2.1578638736717167e-08;-2.595944177848623e-14;-0.00042581703954174644;0.0;-6.593760426522093e-07;-1.1681745031164952e-07;-1.2853299807269185e-09;-6.000015096141185e-09;0.0;-1.169724942253109e-07;-5.236891409781736e-06;-9.534918100697569e-07;;;;;
4e7eec9ccd3bdd8e89cadfb415d3379c;GLO;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;4e7eec9ccd3bdd8e89cadfb415d3379c;market for activated carbon, granular;activated carbon, granular;kilogram;-0.0004008576037866924;-4.1907763590706055e-07;5.0710157879702026e-06;2.0040997636982765e-08;-0.0011309520428355467;3.2228547880909035e-10;0.0005045204439841192;3.5809495422108344e-11;0.2720761729747395;0.0;0.0;9.216174833413844e-05;0.00844398567609803;0.0044403864680139;0.5981877508687956;1.717737326800935e-07;0.005197883971468067;3.9745716696177255e-06;0.0024010939347098637;7.058831902462477e-08;0.12273839191867002;0.0005134368986709801;0.0;6.042368256509804e-05;3.945600680673742e-10;3.359810661205022e-09;8.973415308167654e-05;1.5724317419217286e-08;2.2383838824739276e-12;1.0810026169424117e-06;1.5331450084457094e-06;5.258985137104987e-06;0.0;2.1250239305441037e-06;2.3829364485259633e-10;0.04546320721480412;0.0004123951451915856;2.5072063406941678e-08;4.5715143862654494e-07;4.3491074092402284e-14;0.03731754446323115;0.0;0.00010627418499988866;2.7281377006729754e-06;3.530920652534594e-08;1.420843251901347e-07;0.0;5.711100101065925e-06;0.0001659794676371521;3.283685601601213e-05;;;;;
d3c6cf164accab27da5e7696595dd1ae;GLO;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;d3c6cf164accab27da5e7696595dd1ae;market for butter, from cow milk;butter, from cow milk;kilogram;0.0012046147416262022;-1.0320761683050556e-05;0.003216903664828249;3.1858709979252683e-08;-0.04918864371339676;5.138652427594736e-10;0.04273007557544403;5.709613453939129e-11;1.996934132938145;0.0;0.0;0.01050409040556253;0.46257430962519;0.035376847904142625;6.842293266488437;7.685539126109399e-07;0.032373200118593265;0.0005325232402402536;0.013741535985400462;5.596709679166946e-06;0.8422234823748993;0.0072638414793850924;0.0;0.00047759580494009807;6.960702308954374e-10;6.467716102603433e-08;0.00042046950668166324;3.005993673441962e-07;1.799851352637614e-11;5.007079250659203e-06;1.0729654485432016e-05;1.4482074248155538e-05;0.0;3.6871460128273705e-05;3.4843945142269933e-09;0.26738501187608027;0.13830156887543868;1.1777295789692608e-07;2.2169200942851356e-06;6.173135880203347e-13;0.26711994027149466;0.0;0.00025433837048052983;1.1815594448996935e-05;6.994436621927702e-07;1.711472752260077e-06;0.0;8.203045801427012e-05;0.0008728530547025535;0.0009052454404288143;;;;;
60b72cd59889a73c2936c468c8627fbf;GLO;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;60b72cd59889a73c2936c468c8627fbf;market for gypsum fibreboard;gypsum fibreboard;kilogram;0.000875340330002884;-1.3631724741306712e-06;0.0006577005412235907;1.979852255479724e-09;-0.00028693445274690906;3.217795788933678e-11;0.00317730428415367;3.575328432385144e-12;0.0763617015761343;0.0;0.0;0.000471161747953925;0.003665181735909897;0.000300640090673346;-1.0238961357915235;4.638249415853076e-08;0.0011716431375676643;1.1107791632394337e-06;0.00044749259413711854;1.7081319567225703e-08;0.030274146529478498;0.00011037996744696968;0.0;1.2170695577441921e-05;4.4636509161436467e-11;1.032578266476181e-09;2.5435500455504003e-05;4.332849336263452e-09;6.210477855839203e-13;1.6233209357964584e-07;4.4859504831188443e-07;8.778793506479906e-07;0.0;7.137934401098852e-07;7.014078178980894e-11;0.014749655756992898;0.0002833957249496846;6.8667952198346815e-09;1.2429583075508126e-07;2.565971811119743e-14;0.004933711464462317;0.0;2.4577894565255387e-05;7.00551933738741e-07;1.2810416999420283e-08;4.028940888353743e-08;0.0;9.157129492566664e-07;3.3478576735501465e-05;1.689267433818777e-05;;;;;
34538b4cdf4dadf47d0bb58198b75d39;GLO;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;34538b4cdf4dadf47d0bb58198b75d39;market for thermal storage system, solar thermal parabolic trough, 50 MW;thermal storage system, solar thermal parabolic trough, 50 MW;unit;-12188.148065552645;-45.57614347829533;80.3600653660082;0.11997130648794666;-28571.16491754115;0.001879323655295519;202367.4621525883;0.00020881372651241714;267618878.859968;0.0;0.0;17010.292472182635;2064690.0757349178;108538.47192431371;545930474.7176472;3.448943043009709;126040.38551908023;139.90137312925145;815285.4697336087;4.616975769384729;22049502.92643554;25132.343017833748;0.0;73916.70165849908;0.004273109128405791;0.13325201908421402;1864.1114402757248;0.623777562187378;4.101053971825365e-05;20.2857151662345;41.42097422857429;61.571462316850784;0.0;10119.272826271945;0.007182921757485664;2023076.793033416;10340.892791526187;0.5013021604765312;9.781127289191923;1.5230836661981163e-06;1961012.8630149618;0.0;3218.361284565769;51.64766357072125;1.134194937394005;3.526532768028795;0.0;87.43798454123717;5958.335273871797;970.5224253009413;;;;;
464c6360725050e3227a12d9cfb2afeb;GLO;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;464c6360725050e3227a12d9cfb2afeb;market for lithium hydroxide;lithium hydroxide;kilogram;-0.003129794456638477;-9.059720572909579e-05;4.3678318445768464e-05;1.0867272596203732e-07;-0.07793915037920135;1.7013154136018532e-09;0.030809326329694724;1.8903503421892159e-10;34.9880477930358;0.0;0.0;0.009207483860503516;0.2577775566231593;0.1383579505901749;74.90937210312008;1.1608185900242887e-06;0.05929469405818495;9.900964060263456e-05;0.03729355105011488;7.359004217238848e-07;1.2933819458773863;0.014651226046997421;0.0;0.001037782796617826;2.751096170735376e-09;3.258899991121833e-07;0.0005684411850395603;1.6320680303281057e-06;1.3793020626942187e-11;7.278145127144442e-06;1.6228068630819565;3.676970423845086e-05;0.0;1.963683397420934e-05;1.3475555217773087e-08;0.7772060083334619;0.0032009110645871805;1.6071846248966848e-07;3.0541067796438325e-06;2.97881662293683e-13;0.35719069043931184;0.0;0.0008344613108620869;1.8334680504933553e-05;7.790520818267838e-06;5.057093090115499e-06;0.0;3.708733596925178e-05;0.0010802527508629715;0.001558508056238162;;;;;
b3f293a2369ba1887e88d28c2acc3137;GLO;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;b3f293a2369ba1887e88d28c2acc3137;market for sunflower silage;sunflower silage;kilogram;-0.00036870648682489225;-1.911418782921348e-06;1.4853137306511621e-06;5.286845709151591e-10;-0.0006244100116805585;8.528809620151531e-12;0.00021038706718379493;9.47645454512595e-13;0.02107749190876217;0.0;0.0;0.00021918395795476013;0.007546707724780585;0.0005433681424261331;0.08679180860207729;5.733770989690485e-09;0.00041512568531031107;2.8687856101382597e-07;0.0007415112327797464;2.680837361388411e-08;0.06623384975567634;0.00014780974596430315;0.0;1.3342126576837172e-05;1.1238494344578391e-11;5.60640583534016e-10;2.8835509467348375e-06;2.752403538647934e-09;9.172938538262736e-14;4.4271367448222916e-07;1.023995770399501e-07;1.5577059337803928e-07;0.0;3.7906121376578323e-07;2.6117349744494615e-11;0.0205188757541444;0.0017204914548583404;1.114566317823769e-09;3.338576802225815e-08;1.878073399570715e-14;0.004370704775936289;0.0;4.286492039767932e-06;8.72358789452779e-08;2.0098907536727672e-08;1.1334386793729549e-08;0.0;2.221148349500714e-06;1.019225613981172e-05;4.3865506170138357e-05;;;;;
efacd80b24db5451adfa73b0b1b6d0e1;GLO;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;efacd80b24db5451adfa73b0b1b6d0e1;market for borax, anhydrous, powder;borax, anhydrous, powder;kilogram;-0.0005555561368820207;-3.762615887760064e-07;2.6584866908872507e-06;1.5617296045609186e-08;-0.0070660069224923;2.5384276154268845e-10;0.0012435271272782163;2.8204749531339568e-11;0.21247001942550872;0.0;0.0;0.00042604027921048696;0.04467159258312831;0.009487488786984983;0.713690200967948;9.641722377012436e-08;0.0061705830355257675;1.7100039498419157;0.0036753875483500837;9.522805464497695e-08;0.16717816323938953;0.001315184505340027;0.0;8.485602292981078e-05;4.5446548235784066e-10;5.231470264151122e-09;5.108378228818986e-05;2.7589834050530393e-08;1.2102032625013592e-12;6.955776294417764e-07;8.486249824909207e-07;5.018279453897659e-06;0.0;1.6997741883235454e-06;2.6395183759062495e-10;0.06580107574189596;0.0003922705345753717;1.4296442848936746e-08;2.828724764507066e-07;2.214431985784469e-14;0.06372277600802848;0.0;0.00012395040254215185;1.670059664040276e-06;6.129547408080033e-08;1.2567668665454804e-07;0.0;4.8318711230960466e-06;0.00010359602674146793;0.00012001892558170433;;;;;
1bc863a377c63072694d33d69f9fd94f;GLO;ecoinvent_cutoff_3.9_remind_SSP1-Base_2040;1bc863a377c63072694d33d69f9fd94f;market for tin concentrate;tin concentrate;kilogram;-0.00198872483466057;-7.453298082984935e-06;0.00011763781345208135;6.234934588253159e-08;-0.0070959297347910075;1.0100537308498591e-09;0.004061816482541329;1.1222818534860802e-10;0.45016862141701086;0.0;0.0;0.002263531782994957;0.15496858754847279;0.5517949896939889;1.972064947615916;1.1709087300600114e-07;0.03459487628519055;1.208778283138093e-05;0.015164985879084531;2.961023810747781e-07;0.36230167704554744;0.005454802217747881;0.0;0.0001562869893123977;1.4570050818989233e-09;1.0241888036322779e-08;7.428019011351467e-05;6.043805911636082e-08;1.515627975299042e-12;3.5721695599937824e-05;1.0273994056746399e-06;1.42379152134271e-05;0.0;1.0300067958981997e-05;4.764828414455333e-10;0.18819161373378498;0.0076707497259244995;1.8932516578030906e-08;4.4941879630197655e-07;8.795175971338326e-14;0.10970518253525574;0.0;0.00045282776716772593;2.5867450579001356e-06;2.1175878422927373e-07;2.1330282152266372e-07;0.0;1.923156630333399e-05;0.00020872774473937384;0.000177708928700913;;;;;
