activity type;reference product;code;name;unit;location;database;ISIC_num;ISIC_name;CPC_num;CPC_name;prod_category;prod_sub_category
market activity;maize seed, for sowing;0bdb3a327d943c6bd30be6e1d930fbb8;market for maize seed, for sowing;kilogram;GLO;ecoinvent_3.9.1_consequential;164;Seed processing for propagation;1121;Maize (corn), seed;OreMinFuel;Ores, minerals & fuels
market activity;ozone, liquid;e43e9552be438b80a10a4994fa194a73;market for ozone, liquid;kilogram;RoW;ecoinvent_3.9.1_consequential;2011;Manufacture of basic chemicals;342;Basic inorganic chemicals n.e.c.;Chemical;Chemical products
market activity;washing, drying and finishing laundry;1dbc93a5f9892567d5b355b77337cf91;market for washing, drying and finishing laundry;kilogram;GLO;ecoinvent_3.9.1_consequential;9601;Washing and (dry-) cleaning of textile and fur products;971;Washing, cleaning and dyeing services;;
market activity;waste expanded polystyrene;073334a5221a482e95f332e67f7e48cd;market for waste expanded polystyrene;kilogram;RoW;ecoinvent_3.9.1_consequential;3821;Treatment and disposal of non-hazardous waste;39;Wastes or scraps;AgriForeAnim;Agricultural and forestry products
market activity;chromium oxide, flakes;639eb1706b2b2433a1621d16063c563b;market for chromium oxide, flakes;kilogram;GLO;ecoinvent_3.9.1_consequential;2011;Manufacture of basic chemicals;34220;"Zinc oxide; zinc peroxide; chromium oxides and hydroxides; manganese oxides; iron oxides and hydroxides; earth[…]";Chemical;Chemical products
market activity;wood preservation, dipping/immersion method, water-based, outdoor use, no ground contact;8e95132b90651902805ba522c27a8029;market for wood preservation, dipping/immersion method, water-based, outdoor use, no ground contact;kilogram;GLO;ecoinvent_3.9.1_consequential;1610;Sawmilling and planing of wood;54730;Painting services;;
market activity;waste emulsion paint, separated;dcefaa866782e9a23406b06dbe0b4216;market for waste emulsion paint, separated;kilogram;GLO;ecoinvent_3.9.1_consequential;3821;Treatment and disposal of non-hazardous waste;39;Wastes or scraps;AgriForeAnim;Agricultural and forestry products
market activity;wastewater from ammonium paratungstate production;d5a2090c8d9924c92c86b98ecb5d001a;market for wastewater from ammonium paratungstate production;cubic meter;RoW;ecoinvent_3.9.1_consequential;3700;Sewerage;39990;Other wastes n.e.c.;AgriForeAnim;Agricultural and forestry products
ordinary transforming activity;supplementary cementitious materials;164301f9816bb35e254282c7ba3e2221;limestone, crushed, washed to generic market for supplementary cementitious materials;kilogram;RoW;ecoinvent_3.9.1_consequential;2394;Manufacture of cement, lime and plaster;15;Stone, sand and clay;OreMinFuel;Ores, minerals & fuels
market activity;N-methyl-2-pyrrolidone;16772827f1d953ba72aa1196608a137e;market for N-methyl-2-pyrrolidone;kilogram;GLO;ecoinvent_3.9.1_consequential;2011;Manufacture of basic chemicals;341;Basic organic chemicals;Chemical;Chemical products
market activity;naphtha;44de2068593c5abe2cc9270446a0720f;market for naphtha;kilogram;RoW;ecoinvent_3.9.1_consequential;1920;Manufacture of refined petroleum products;33330;Naphtha;OreMinFuel;Ores, minerals & fuels
market activity;waste paint on wood;068ce17d9961ae4508852e50d0e7efdd;market for waste paint on wood;kilogram;RoW;ecoinvent_3.9.1_consequential;3821;Treatment and disposal of non-hazardous waste;39990;Other wastes n.e.c.;AgriForeAnim;Agricultural and forestry products
market activity;aluminium removed by turning, primarily dressing, conventional;48f99936db44a30cc3e628cede420719;market for aluminium removed by turning, primarily dressing, conventional;kilogram;GLO;ecoinvent_3.9.1_consequential;2592;"Treatment and coating of metals; machining";39363;Waste and scrap of aluminium;AgriForeAnim;Agricultural and forestry products
market activity;basic oxygen furnace waste;e71e07f487f5c1a7762e7042f999ee90;market for basic oxygen furnace waste;kilogram;GLO;ecoinvent_3.9.1_consequential;3822;Treatment and disposal of hazardous waste;39990;Other wastes n.e.c.;AgriForeAnim;Agricultural and forestry products
market activity;alkylbenzene, linear;bda95fa396426be0c3b72f695b0fd652;market for alkylbenzene, linear;kilogram;GLO;ecoinvent_3.9.1_consequential;2023;Manufacture of soap and detergents, cleaning and polishing preparations, pe;341;Basic organic chemicals;Chemical;Chemical products
market activity;electric arc furnace secondary metallurgy slag, for recovery;b585ce468c1973c910d98361b8b4a684;market for electric arc furnace secondary metallurgy slag, for recovery;kilogram;RoW;ecoinvent_3.9.1_consequential;2410;Manufacture of basic iron and steel;39310;Slag, dross, scalings and other waste from the manufacture of iron or steel;AgriForeAnim;Agricultural and forestry products
ordinary transforming activity;turpentine;1f9b59ec54ae5a1de73a8c4007b57e85;turpentine to generic market for solvent for paint;kilogram;GLO;ecoinvent_3.9.1_consequential;2022;Manufacture of paints, varnishes and similar coatings, printing ink and mas;34400;"Activated natural mineral products; animal black; tall oil; terpenic oils produced by the treatment of conifer[…]";Chemical;Chemical products
market activity;tanker, for petroleum;b0073205b5696e4d21d43fd8f949948b;market for tanker, for petroleum;unit;GLO;ecoinvent_3.9.1_consequential;3011;Building of ships and floating structures;49312;Tankers (ships);MachElecTrans;Transport vehicles
market activity;mechanical treatment facility, waste electric and electronic equipment;56f40a35b3e30fc85e7e3d5fd0442e00;market for mechanical treatment facility, waste electric and electronic equipment;unit;GLO;ecoinvent_3.9.1_consequential;4290;Construction of other civil engineering projects;53290;Other civil engineering works;;
market activity;laminated timber element, transversally prestressed, for outdoor use;1a18c6e87444815190f9fb07fe79ad3f;market for laminated timber element, transversally prestressed, for outdoor use;cubic meter;RoW;ecoinvent_3.9.1_consequential;1621;Manufacture of veneer sheets and wood-based panels;3142;Other plywood, veneered panels and similar laminated wood, except of bamboo;ProcBio;Wood, straw & cork
market activity;passenger car, electric, without battery;e25ed338304aceba035c8d482133f5aa;market for passenger car, electric, without battery;kilogram;GLO;ecoinvent_3.9.1_consequential;2910;Manufacture of motor vehicles;49113;Motor cars and other motor vehicles principally designed for the transport of persons (except public-transport[…];MachElecTrans;Transport vehicles
market activity;resorcinol;10ca016efd345ca1db2c8561d8196f67;market for resorcinol;kilogram;GLO;ecoinvent_3.9.1_consequential;2011;Manufacture of basic chemicals;34139;Other alcohols, phenols, phenol-alcohols, and their halogenated, sulphonated, nitrated or nitrosated derivativ[…];Chemical;Chemical products
market activity;residues, MSWI-WWT, WW from CRT production;bcc8f64ab87d9acc484c2e9af6a96e5d;market for residues, MSWI-WWT, WW from CRT production;kilogram;GLO;ecoinvent_3.9.1_consequential;3821;Treatment and disposal of non-hazardous waste;3932;Ash and residue (except from the manufacture of iron or steel), containing metals or metallic compounds, except[…];AgriForeAnim;Agricultural and forestry products
market activity;waste plastic, consumer electronics, sorted;9047b432f6c6f1c7d4415bb5970c83f9;market for waste plastic, consumer electronics, sorted;kilogram;GLO;ecoinvent_3.9.1_consequential;3830;Materials recovery;39270;Waste, parings and scrap of plastics;AgriForeAnim;Agricultural and forestry products
market activity;nitrous oxide;4588540a0f758b27aed8e91084b6420f;market for nitrous oxide;kilogram;GLO;ecoinvent_3.9.1_consequential;2011;Manufacture of basic chemicals;342;Basic inorganic chemicals n.e.c.;Chemical;Chemical products
market activity;cyclohexane;7faa749e5913181d46c0cc1a505033e9;market for cyclohexane;kilogram;GLO;ecoinvent_3.9.1_consequential;2011;Manufacture of basic chemicals;34110;Hydrocarbons and their halogenated, sulphonated, nitrated or nitrosated derivatives;Chemical;Chemical products
market activity;petroleum refinery;132eeb256d778fdf6a4e37e4b3b8d66b;market for petroleum refinery;unit;GLO;ecoinvent_3.9.1_consequential;4290;Construction of other civil engineering projects;53290;Other civil engineering works;;
market activity;silicon tetrachloride;0f82d352d30931cd099c5b66f1eb1aa7;market for silicon tetrachloride;kilogram;RoW;ecoinvent_3.9.1_consequential;2011;Manufacture of basic chemicals;342;Basic inorganic chemicals n.e.c.;Chemical;Chemical products
market activity;potassium chloride, industrial grade;8e369a7e64da15a0d274c4a3bbbb6fdc;market for potassium chloride, industrial grade;kilogram;GLO;ecoinvent_3.9.1_consequential;2012;Manufacture of fertilizers and nitrogen compounds;34631;Potassium chloride (muriate of potash);Chemical;Chemical products
market activity;municipal waste incineration facility;ec5fe4b264757289365cc5dcb7011844;market for municipal waste incineration facility;unit;GLO;ecoinvent_3.9.1_consequential;4290;Construction of other civil engineering projects;53290;Other civil engineering works;;
market activity;lithium manganese oxide;91513097ae119ee9a7bdd38e53a87a63;market for lithium manganese oxide;kilogram;GLO;ecoinvent_3.9.1_consequential;2011;Manufacture of basic chemicals;34;Basic chemicals;Chemical;Chemical products
market activity;peanut seed, for sowing;09dd1de847273cf9e5d2cc81c2d4c10c;market for peanut seed, for sowing;kilogram;GLO;ecoinvent_3.9.1_consequential;164;Seed processing for propagation;86112;Seed processing services;;
ordinary transforming activity;terbium oxide;58c82823b31545643fd5a5050372945c;terbium oxide to generic market for mischmetal;kilogram;GLO;ecoinvent_3.9.1_consequential;729;Mining of other non-ferrous metal ores;34290;Compounds of rare earth metals, of yttrium or of scandium;Chemical;Chemical products
market activity;ethylene;9f4de31870b0f359710ec9265c1bf218;market for ethylene;kilogram;RoW;ecoinvent_3.9.1_consequential;1920;Manufacture of refined petroleum products;33421;Ethylene, propylene, butylene, butadiene;OreMinFuel;Ores, minerals & fuels
market activity;residues, MSWI-WWT, rainwater mineral oil storage;dbc2c6c393546f6f73e44fdeb6c85e04;market for residues, MSWI-WWT, rainwater mineral oil storage;kilogram;RoW;ecoinvent_3.9.1_consequential;3821;Treatment and disposal of non-hazardous waste;3932;Ash and residue (except from the manufacture of iron or steel), containing metals or metallic compounds, except[…];AgriForeAnim;Agricultural and forestry products
market activity;aluminium removed by milling, large parts;aa42b023181c18a0753e133def611328;market for aluminium removed by milling, large parts;kilogram;GLO;ecoinvent_3.9.1_consequential;2592;"Treatment and coating of metals; machining";39363;Waste and scrap of aluminium;AgriForeAnim;Agricultural and forestry products
market activity;ethylene glycol;ab3efe0a3f52a91a1eac1b3fcb81e752;market for ethylene glycol;kilogram;GLO;ecoinvent_3.9.1_consequential;2011;Manufacture of basic chemicals;34170;Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated, sulphona[…];Chemical;Chemical products
market activity;aluminium alloy, AlMg3;ca0f1c0fdc5ab88478436fd56dd1734e;market for aluminium alloy, AlMg3;kilogram;GLO;ecoinvent_3.9.1_consequential;2420;Manufacture of basic precious and other non-ferrous metals;41431;Unwrought aluminium;MetalAlloy;Basic metals & alloys, their semi-finished products
market activity;sweet corn;1c3cd683b5471943871c1ebdfbd21475;market for sweet corn;kilogram;GLO;ecoinvent_3.9.1_consequential;111;Growing of cereals (except rice), leguminous crops and oil seeds;1290;Vegetables, fresh, n.e.c.;OreMinFuel;Ores, minerals & fuels
market activity;rock crushing;7cc0e6d3b37752ed24cc34b7fbe47163;market for rock crushing;kilogram;GLO;ecoinvent_3.9.1_consequential;2824;Manufacture of machinery for mining, quarrying and construction;44440;Machinery for sorting, screening, separating, washing, crushing, grinding, mixing or kneading earth, stone, or[…];MachElecTrans;Metal/electronic equipments and parts
market activity;reinforcing steel;42d92a772de57d1f5564a9e7c5db1894;market for reinforcing steel;kilogram;GLO;ecoinvent_3.9.1_consequential;2410;Manufacture of basic iron and steel;4124;Bars and rods, hot-rolled, of iron or steel;MetalAlloy;Basic metals & alloys, their semi-finished products
market activity;clay brick;832eb735e9b8056cdc8bb99b193113c2;market for clay brick;kilogram;GLO;ecoinvent_3.9.1_consequential;2392;Manufacture of clay building materials;373;Refractory products and structural non-refractory clay products;GlasNonMetal;Glass and other non-metallic products
market activity;ethylenediamine;3b71b2ed3d723db5997437de07d8b03f;market for ethylenediamine;kilogram;RoW;ecoinvent_3.9.1_consequential;2011;Manufacture of basic chemicals;34150;"Amine-function compounds; oxygen-function amino-compounds, except lysine and its esters and salts thereof and […]";Chemical;Chemical products
market activity;waste cement in concrete and mortar;5378277a17d902a0ce92252502178a6d;market for waste cement in concrete and mortar;kilogram;RoW;ecoinvent_3.9.1_consequential;3821;Treatment and disposal of non-hazardous waste;39;Wastes or scraps;AgriForeAnim;Agricultural and forestry products
market activity;heat pump, diffusion absorption, 4kW, future;d00e353978e9ac4ef5d140caef36aa58;market for heat pump, diffusion absorption, 4kW, future;unit;RoW;ecoinvent_3.9.1_consequential;2815;Manufacture of ovens, furnaces and furnace burners;43913;Refrigerating and freezing equipment and heat pumps, except household type equipment;MachElecTrans;Metal/electronic equipments and parts
market activity;nuclear power plant, boiling water reactor 1000MW;43d8618d76a593c692f245b45325b8fc;market for nuclear power plant, boiling water reactor 1000MW;unit;GLO;ecoinvent_3.9.1_consequential;4220;Construction of utility projects;53262;Power plants;;
market activity;toner module, laser printer, colour;3c670a5996137a0c465cc0533f06f8d8;market for toner module, laser printer, colour;unit;GLO;ecoinvent_3.9.1_consequential;2817;Manufacture of office machinery and equipment (except computers and periphe;44922;Parts for the goods of subclasses 44914, 44917 and 45150;MachElecTrans;Metal/electronic equipments and parts
market activity;lithium hexafluorophosphate;c3f5bddc18f1d6c4407270350e1afe92;market for lithium hexafluorophosphate;kilogram;GLO;ecoinvent_3.9.1_consequential;2011;Manufacture of basic chemicals;342;Basic inorganic chemicals n.e.c.;Chemical;Chemical products
market activity;C3 hydrocarbon mixture;12ecbc4eb129471f6dc918615d72421e;market for C3 hydrocarbon mixture;kilogram;GLO;ecoinvent_3.9.1_consequential;1920;Manufacture of refined petroleum products;3342;Ethylene, propylene, butylene, butadiene and other petroleum gases or gaseous hydrocarbons, except natural gas;OreMinFuel;Ores, minerals & fuels
market activity;lorry with refrigeration machine, R134a as refrigerant, 16 metric ton;98c048c94633fe46008deb975a2041f6;market for lorry with refrigeration machine, R134a as refrigerant, 16 metric ton;unit;GLO;ecoinvent_3.9.1_consequential;2910;Manufacture of motor vehicles;49114;Motor vehicles n.e.c. for the transport of goods;MachElecTrans;Transport vehicles
market activity;aircraft, belly freight, short haul;a6877015a226eb2777baa61cb8e49c20;market for aircraft, belly freight, short haul;unit;GLO;ecoinvent_3.9.1_consequential;3030;Manufacture of air and spacecraft and related machinery;49623;Aeroplanes and other powered aircraft of an unladen weight exceeding 2000 kg;MachElecTrans;Transport vehicles
market activity;morpholine;86c9541d461db4c4a1f3a4f451924be2;market for morpholine;kilogram;GLO;ecoinvent_3.9.1_consequential;2011;Manufacture of basic chemicals;34160;"Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.; nucleic acids an[…]";Chemical;Chemical products
market activity;phosphorus pentachloride;429a58cbc879e1795300c898e4950a46;market for phosphorus pentachloride;kilogram;GLO;ecoinvent_3.9.1_consequential;2011;Manufacture of basic chemicals;34231;"Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]";Chemical;Chemical products
market activity;alpha-picoline;555038470a5ede9427209bb1f337188e;market for alpha-picoline;kilogram;GLO;ecoinvent_3.9.1_consequential;2011;Manufacture of basic chemicals;34160;"Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.; nucleic acids an[…]";Chemical;Chemical products
market activity;agricultural machinery, tillage;d40007f8b72f54dec894d282e40c345a;market for agricultural machinery, tillage;kilogram;GLO;ecoinvent_3.9.1_consequential;2821;Manufacture of agricultural and forestry machinery;441;Agricultural or forestry machinery and parts thereof;MachElecTrans;Metal/electronic equipments and parts
market activity;blast furnace slag;963e9c2e3a4e5f34eeb87c3cb4b3f9c9;market for blast furnace slag;kilogram;GLO;ecoinvent_3.9.1_consequential;3821;Treatment and disposal of non-hazardous waste;39310;Slag, dross, scalings and other waste from the manufacture of iron or steel;AgriForeAnim;Agricultural and forestry products
market activity;mine infrastructure, underground, uranium;11ad3bdedb2935d6f9b3ea0a0f8ca6e5;market for mine infrastructure, underground, uranium;unit;GLO;ecoinvent_3.9.1_consequential;721;Mining of uranium and thorium ores;53261;Mining constructions;;
market activity;glass etching factory;2a4ded7994e80013601a47081fb8c5d5;market for glass etching factory;unit;GLO;ecoinvent_3.9.1_consequential;4100;Construction of buildings;53269;Other constructions for manufacturing;;
market activity;conditioned spent nuclear fuel;06ad71846f178247a2df9a97a91d4c72;market for conditioned spent nuclear fuel;cubic meter;RoW;ecoinvent_3.9.1_consequential;3822;Treatment and disposal of hazardous waste;33720;Spent (irradiated) fuel elements (cartridges) of nuclear reactors;OreMinFuel;Ores, minerals & fuels
market activity;flat glass factory;3159dcee07f80834f88f37feae486689;market for flat glass factory;unit;GLO;ecoinvent_3.9.1_consequential;4290;Construction of other civil engineering projects;53269;Other constructions for manufacturing;;
market activity;petroleum combustion, in drilling tests;1db5169852f279a19130727ce55e903d;market for petroleum combustion, in drilling tests;kilogram;GLO;ecoinvent_3.9.1_consequential;610;Extraction of crude petroleum;862;Support and operation services to mining;;
market activity;copper smelting facility;52cb81e1b53f88168d94fb3287b448bd;market for copper smelting facility;unit;GLO;ecoinvent_3.9.1_consequential;4100;Construction of buildings;53269;Other constructions for manufacturing;;
market activity;barge;ea2cf26beeaea314cf3184aa6acc52eb;market for barge;unit;GLO;ecoinvent_3.9.1_consequential;3011;Building of ships and floating structures;49314;Other vessels for the transport of goods and other vessels for the transport of both persons and goods;MachElecTrans;Transport vehicles
market activity;stimulation, deep well;29ea73d94e90da9cde88e9386a7e429e;market for stimulation, deep well;cubic meter;GLO;ecoinvent_3.9.1_consequential;990;Support activities for other mining and quarrying;8621;Support services to mining;;
market activity;chromium steel removed by turning, primarily roughing, conventional;b95241a9f2f6e3619f34aec3fb5c3cde;market for chromium steel removed by turning, primarily roughing, conventional;kilogram;GLO;ecoinvent_3.9.1_consequential;2592;"Treatment and coating of metals; machining";39310;Slag, dross, scalings and other waste from the manufacture of iron or steel;AgriForeAnim;Agricultural and forestry products
market activity;vanilla;151c241c86173671566b458009bae53d;market for vanilla;kilogram;GLO;ecoinvent_3.9.1_consequential;128;Growing of spices, aromatic, drug and pharmaceutical crops;1658;Vanilla, raw;OreMinFuel;Ores, minerals & fuels
market activity;packaging glass sorting facility;3f5627bb87f97035732ca1861202afe0;market for packaging glass sorting facility;unit;GLO;ecoinvent_3.9.1_consequential;4290;Construction of other civil engineering projects;53290;Other civil engineering works;;
market activity;intermodal shipping container, 45-foot, high-cube;b18b17756e24c3dc321166acf7776e97;market for intermodal shipping container, 45-foot, high-cube;unit;GLO;ecoinvent_3.9.1_consequential;2920;"Manufacture of bodies (coachwork) for motor vehicles; manufacture of traile";49221;Containers specially designed and equipped for carriage by one or more modes of transport;MachElecTrans;Transport vehicles
market activity;carbon tetrachloride;897a44e8912349d07e872af551060247;market for carbon tetrachloride;kilogram;RoW;ecoinvent_3.9.1_consequential;2011;Manufacture of basic chemicals;34110;Hydrocarbons and their halogenated, sulphonated, nitrated or nitrosated derivatives;Chemical;Chemical products
market activity;2,4-di-tert-butylphenol;e6325e2dce1695d4c0a65b296980b74e;market for 2,4-di-tert-butylphenol;kilogram;GLO;ecoinvent_3.9.1_consequential;2011;Manufacture of basic chemicals;34139;Other alcohols, phenols, phenol-alcohols, and their halogenated, sulphonated, nitrated or nitrosated derivativ[…];Chemical;Chemical products
market activity;keyboard;d52071216d1d8c02d45b201c1e87a5bd;market for keyboard;unit;GLO;ecoinvent_3.9.1_consequential;2620;Manufacture of computers and peripheral equipment;45261;Input peripherals (keyboard, joystick, mouse etc.);MachElecTrans;Metal/electronic equipments and parts
market activity;hexafluoroethane;8b37b139b2617c6909028c9328473880;market for hexafluoroethane;kilogram;GLO;ecoinvent_3.9.1_consequential;2011;Manufacture of basic chemicals;34110;Hydrocarbons and their halogenated, sulphonated, nitrated or nitrosated derivatives;Chemical;Chemical products
market activity;thermal storage system, solar thermal parabolic trough, 50 MW;95003a0745517a637e4263eafb8aac59;market for thermal storage system, solar thermal parabolic trough, 50 MW;unit;GLO;ecoinvent_3.9.1_consequential;4220;Construction of utility projects;54262;General construction services of power plants;;
market activity;blower and heat exchange unit, decentralized, 180-250 m3/h;287edc9113fcf84db495011101b5aea2;market for blower and heat exchange unit, decentralized, 180-250 m3/h;unit;GLO;ecoinvent_3.9.1_consequential;2819;Manufacture of other general-purpose machinery;43911;"Producer gas or water gas generators; acetylene gas generators and similar water process gas generators; disti[…]";MachElecTrans;Metal/electronic equipments and parts
market activity;benzaldehyde;75bae3fa6df5f1c35908be455d125064;market for benzaldehyde;kilogram;RoW;ecoinvent_3.9.1_consequential;2011;Manufacture of basic chemicals;34170;Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated, sulphona[…];Chemical;Chemical products
market activity;used intermodal shipping container, 45-foot, high-cube;ecb828c5d112346a5f9e0d7445d35aad;market for used intermodal shipping container, 45-foot, high-cube;unit;GLO;ecoinvent_3.9.1_consequential;3830;Materials recovery;39990;Other wastes n.e.c.;AgriForeAnim;Agricultural and forestry products
market activity;sulfate pulp, bleached;d2daabb9211f1f44c3a8d7ad42fa0eee;market for sulfate pulp, bleached;kilogram;RoW;ecoinvent_3.9.1_consequential;1701;Manufacture of pulp, paper and paperboard;32112;Chemical wood pulp, other than dissolving grades;ProcBio;Pulp & paper
market activity;used blower and heat exchange unit central, 600-1200 m3/h;20d1faab44785c50db780b67dcb2fe44;market for used blower and heat exchange unit central, 600-1200 m3/h;unit;RoW;ecoinvent_3.9.1_consequential;3830;Materials recovery;39990;Other wastes n.e.c.;AgriForeAnim;Agricultural and forestry products
market activity;impact extrusion of steel, warm, 1 strokes;f56b7146fa61bfe7172474be5e5726c9;market for impact extrusion of steel, warm, 1 strokes;kilogram;GLO;ecoinvent_3.9.1_consequential;2591;"Forging, pressing, stamping and roll-forming of metal; powder metallurgy";89330;Metal forging, pressing, stamping, roll forming and powder metallurgy services;;
market activity;coconut oil, crude;7d741a00c954aca3e1c1a32f76ee4f65;market for coconut oil, crude;kilogram;GLO;ecoinvent_3.9.1_consequential;1040;Manufacture of vegetable and animal oils and fats;21661;Coconut oil, crude;ProcBio;Food & beverages, animal feed
market activity;maleic hydrazide;1658d39a7b550620255c85f2dba03aee;market for maleic hydrazide;kilogram;GLO;ecoinvent_3.9.1_consequential;2011;Manufacture of basic chemicals;34663;Herbicides, anti-sprouting products and plant-growth regulators;Chemical;Chemical products
market activity;waste, electrical and electronic cables;f2d521b57fb697163bfb98a13bea18d0;market for waste, electrical and electronic cables;kilogram;GLO;ecoinvent_3.9.1_consequential;3821;Treatment and disposal of non-hazardous waste;39361;Waste and scrap of copper;AgriForeAnim;Agricultural and forestry products
market activity;sawnwood, board, hardwood, dried (u=20%), planed;251c78eff87fd81be86d2eea67092384;market for sawnwood, board, hardwood, dried (u=20%), planed;cubic meter;RoW;ecoinvent_3.9.1_consequential;1610;Sawmilling and planing of wood;31102;Wood, sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6 mm, of non-coniferous wood;ProcBio;Wood, straw & cork
market activity;residue from TiO2 production, chloride process;40a8e272a9eac5c99018a3ad9dca033f;market for residue from TiO2 production, chloride process;kilogram;GLO;ecoinvent_3.9.1_consequential;3822;Treatment and disposal of hazardous waste;39367;Waste and scrap of tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium […];AgriForeAnim;Agricultural and forestry products
market activity;blower and heat exchange unit, Twl-700;08e6cfa8fe18e23d24d260c871d023be;market for blower and heat exchange unit, Twl-700;unit;GLO;ecoinvent_3.9.1_consequential;2819;Manufacture of other general-purpose machinery;43911;"Producer gas or water gas generators; acetylene gas generators and similar water process gas generators; disti[…]";MachElecTrans;Metal/electronic equipments and parts
market activity;aircraft, dedicated freight, medium haul;7fefdd2b4fb79d766b2305cf18e6ccc0;market for aircraft, dedicated freight, medium haul;unit;GLO;ecoinvent_3.9.1_consequential;3030;Manufacture of air and spacecraft and related machinery;49623;Aeroplanes and other powered aircraft of an unladen weight exceeding 2000 kg;MachElecTrans;Transport vehicles
market activity;DTPA, diethylenetriaminepentaacetic acid;5caa89046141496b764515b5340d989a;market for DTPA, diethylenetriaminepentaacetic acid;kilogram;RoW;ecoinvent_3.9.1_consequential;2011;Manufacture of basic chemicals;34;Basic chemicals;Chemical;Chemical products
market activity;sewage sludge, 97% water, WWT, WW from hard fibreboard production;d8fbbf2893aa19c30c4447116f919347;market for sewage sludge, 97% water, WWT, WW from hard fibreboard production;kilogram;RoW;ecoinvent_3.9.1_consequential;3821;Treatment and disposal of non-hazardous waste;39920;Sewage sludge;AgriForeAnim;Agricultural and forestry products
market activity;light emitting diode;e08fbff45a3531701d49c30bd4293f55;market for light emitting diode;kilogram;GLO;ecoinvent_3.9.1_consequential;2610;Manufacture of electronic components and boards;47150;"Diodes, transistors and similar semi-conductor devices; photosensitive semi-conductor devices; light emitting […]";MachElecTrans;Metal/electronic equipments and parts
market activity;lime, packed;debef64ea32247df2809fdfa60ac7ab0;market for lime, packed;kilogram;RoW;ecoinvent_3.9.1_consequential;810;Quarrying of stone, sand and clay;37420;Quicklime, slaked lime and hydraulic lime;GlasNonMetal;Glass and other non-metallic products
market activity;terbium-dysprosium oxide;0a2265e00107aedda4f3d2b627db639d;market for terbium-dysprosium oxide;kilogram;GLO;ecoinvent_3.9.1_consequential;729;Mining of other non-ferrous metal ores;34290;Compounds of rare earth metals, of yttrium or of scandium;Chemical;Chemical products
ordinary transforming activity;solvent for chromatography analysis;8991f7a947cac64a59de1ce86591dc04;methanol to generic market for solvent for chromatography analysis;kilogram;GLO;ecoinvent_3.9.1_consequential;2022;Manufacture of paints, varnishes and similar coatings, printing ink and mas;341;Basic organic chemicals;Chemical;Chemical products
market activity;aluminium oxide, metallurgical;1c585c6095867fefa6d96ab242072699;market for aluminium oxide, metallurgical;kilogram;RoW;ecoinvent_3.9.1_consequential;2420;Manufacture of basic precious and other non-ferrous metals;41432;Alumina (aluminium oxide), except artificial corundum;MetalAlloy;Basic metals & alloys, their semi-finished products
market activity;kenaf plant, harvested;b720701b2ce6bc4d0a8468bdc276cc75;market for kenaf plant, harvested;kilogram;GLO;ecoinvent_3.9.1_consequential;116;Growing of fibre crops;1922;Jute, kenaf, and other textile bast fibres, raw or retted, except flax, true hemp and ramie;;
market activity;ammonia, anhydrous, liquid;ebc61be57b11d7921abaab09045c42b1;market for ammonia, anhydrous, liquid;kilogram;RoW;ecoinvent_3.9.1_consequential;2012;Manufacture of fertilizers and nitrogen compounds;34651;Ammonia, anhydrous;Chemical;Chemical products
ordinary transforming activity;landed anchovy by-catch, fresh;57c25c11b717f0d4c317c138560f32cf;landed anchovy by-catch, fresh to generic market for marine fish;kilogram;GLO;ecoinvent_3.9.1_consequential;311;Marine fishing;4261;Other wild pelagic fish, live, fresh or chilled;ProcBio;Food & beverages, animal feed
market activity;fodder loading, by self-loading trailer;5ef680e2715afa8ed75cdbf1f0b9baae;market for fodder loading, by self-loading trailer;cubic meter;GLO;ecoinvent_3.9.1_consequential;161;Support activities for crop production;86119;Other support services to crop production;;
market activity;clay plaster;15ea29a604c1a2dbd1335d354c9e92f1;market for clay plaster;kilogram;GLO;ecoinvent_3.9.1_consequential;2392;Manufacture of clay building materials;373;Refractory products and structural non-refractory clay products;GlasNonMetal;Glass and other non-metallic products
market activity;impact extrusion of steel, cold, 3 strokes;e747ace9b33197014746eeced19dc054;market for impact extrusion of steel, cold, 3 strokes;kilogram;GLO;ecoinvent_3.9.1_consequential;2591;"Forging, pressing, stamping and roll-forming of metal; powder metallurgy";89330;Metal forging, pressing, stamping, roll forming and powder metallurgy services;;
market activity;brick production facility;af95321c3a5dda5781a9331a81a38a84;market for brick production facility;unit;GLO;ecoinvent_3.9.1_consequential;4290;Construction of other civil engineering projects;53269;Other constructions for manufacturing;;
market activity;brake wear emissions, lorry;a35e5622baed6dfad47143288ae7661f;market for brake wear emissions, lorry;kilogram;GLO;ecoinvent_3.9.1_consequential;3821;Treatment and disposal of non-hazardous waste;49129;Other parts and accessories n.e.c. of motor vehicles (including brakes, gear boxes, axles, road wheels, suspen[…];MachElecTrans;Transport vehicles
